,Unnamed: 0,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_prefill_duration_us,decode_in_isolation_us,prefill_in_isolation_us,baseline_avg_decode_duration_us,baseline_avg_prefill_duration_us,baseline_decode_in_isolation_us,baseline_prefill_in_isolation_us,avg_final_overlap_pct_nonzero
1303,1303,prefill_and_decode,16.0,8192.0,2.0,256.0,64.0,,8.953666666666667,3.969,12.922666666666666,119859.744,11.760333333333334,120324.07966666669,12.588666666666668,97918.313,12.187666666666663,98689.75233333332,0.0
1304,1304,prefill_and_decode,16.0,8192.0,2.0,256.0,96.0,,6.307333333333333,3.688333333333333,9.995666666666668,139241.62399999998,9.969666666666669,139642.52233333333,12.588666666666668,97918.313,12.187666666666663,98689.75233333332,0.0
1305,1305,prefill_and_decode,16.0,8192.0,2.0,4096.0,128.0,,18.776,3.9426666666666654,22.718666666666667,165887.884,21.983333333333334,166930.547,24.44233333333333,97908.46166666668,24.682666666666663,98689.75233333332,0.0
1306,1306,prefill_and_decode,16.0,8192.0,2.0,4096.0,160.0,,19.043333333333333,3.808333333333333,22.851666666666667,206568.65666666665,24.737,207767.97066666663,24.44233333333333,97908.46166666668,24.682666666666663,98689.75233333332,0.0
1307,1307,prefill_and_decode,16.0,8192.0,2.0,4096.0,32.0,,33.65033333333333,3.501333333333333,37.15166666666666,106207.12933333336,38.11433333333334,107251.383,24.44233333333333,97908.46166666668,24.682666666666663,98689.75233333332,0.0
1308,1308,prefill_and_decode,16.0,8192.0,2.0,4096.0,64.0,,18.081666666666667,3.608,21.689666666666668,119933.683,24.522666666666662,120324.07966666669,24.44233333333333,97908.46166666668,24.682666666666663,98689.75233333332,0.0
1309,1309,prefill_and_decode,16.0,8192.0,2.0,4096.0,96.0,,19.19066666666667,3.782,22.97266666666667,138977.53699999998,23.17333333333333,139642.52233333333,24.44233333333333,97908.46166666668,24.682666666666663,98689.75233333332,0.0
1310,1310,prefill_and_decode,16.0,8192.0,2.0,512.0,128.0,,6.428,3.862333333333334,10.290333333333333,166290.75366666666,14.313,166930.547,12.000333333333334,98004.20166666666,12.428,98689.75233333332,0.0
1311,1311,prefill_and_decode,16.0,8192.0,2.0,512.0,160.0,,6.548333333333333,3.795333333333333,10.343666666666666,206401.90533333333,12.348333333333333,207767.97066666663,12.000333333333334,98004.20166666666,12.428,98689.75233333332,0.0
1312,1312,prefill_and_decode,16.0,8192.0,2.0,512.0,32.0,,9.702,3.4746666666666663,13.176666666666666,106291.85833333334,13.938666666666666,107251.383,12.000333333333334,98004.20166666666,12.428,98689.75233333332,0.0
1313,1313,prefill_and_decode,16.0,8192.0,2.0,512.0,64.0,,7.377,3.955333333333333,11.332333333333333,119908.45466666669,11.626333333333331,120324.07966666669,12.000333333333334,98004.20166666666,12.428,98689.75233333332,0.0
1314,1314,prefill_and_decode,16.0,8192.0,2.0,512.0,96.0,,6.347666666666666,3.528333333333333,9.876,138704.52666666664,10.250666666666667,139642.52233333333,12.000333333333334,98004.20166666666,12.428,98689.75233333332,0.0
1315,1315,prefill_and_decode,16.0,8192.0,2.0,8192.0,128.0,,32.059666666666665,3.795666666666667,35.855333333333334,165819.65966666664,35.468333333333334,166930.547,39.18333333333333,97969.12,37.53933333333334,98689.75233333332,0.0
1316,1316,prefill_and_decode,16.0,8192.0,2.0,8192.0,160.0,,33.47666666666667,3.929,37.40566666666667,206276.24066666665,36.31033333333333,207767.97066666663,39.18333333333333,97969.12,37.53933333333334,98689.75233333332,0.0
1317,1317,prefill_and_decode,16.0,8192.0,2.0,8192.0,32.0,,60.979666666666674,4.169,65.14866666666667,106220.76133333331,65.30933333333333,107251.383,39.18333333333333,97969.12,37.53933333333334,98689.75233333332,0.0
1318,1318,prefill_and_decode,16.0,8192.0,2.0,8192.0,64.0,,32.901666666666664,3.702,36.60366666666666,119680.32966666669,35.32066666666667,120324.07966666669,39.18333333333333,97969.12,37.53933333333334,98689.75233333332,0.0
1319,1319,prefill_and_decode,16.0,8192.0,2.0,8192.0,96.0,,32.1,3.808666666666667,35.90866666666667,138758.82333333333,36.02866666666666,139642.52233333333,39.18333333333333,97969.12,37.53933333333334,98689.75233333332,0.0
1320,1320,prefill_and_decode,16.0,8192.0,32.0,1024.0,128.0,,32.28733333333333,5.425333333333334,37.71266666666666,165842.51566666664,37.92733333333333,166930.547,21.409,97877.05566666668,20.12633333333333,98689.75233333332,0.0
