,_orig,Kind,Agent_Id,Queue_Id,Thread_Id,Dispatch_Id,Kernel_Id,Kernel_Name,Correlation_Id,Start_Timestamp,End_Timestamp,Private_Segment_Size,Group_Segment_Size,Workgroup_Size_X,Workgroup_Size_Y,Workgroup_Size_Z,Grid_Size_X,Grid_Size_Y,Grid_Size_Z,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,source_file,duration_us
990,9348,KERNEL_DISPATCH,7,1,217157,43,273,kernel_unified_attention_2d,43,272656410307098,272656424738959,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,256,32,standalone_attn_prefill_1.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,14431.861
991,9349,KERNEL_DISPATCH,7,1,217157,44,273,kernel_unified_attention_2d,44,272656425021124,272656439089674,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,256,32,standalone_attn_prefill_1.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,14068.55
992,9350,KERNEL_DISPATCH,7,1,217157,45,273,kernel_unified_attention_2d,45,272656439228071,272656453229788,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,256,32,standalone_attn_prefill_1.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,14001.717
993,9351,KERNEL_DISPATCH,7,1,217157,46,273,kernel_unified_attention_2d,46,272656453349101,272656467358034,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,256,32,standalone_attn_prefill_1.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,14008.933
994,9352,KERNEL_DISPATCH,7,1,217157,47,273,kernel_unified_attention_2d,47,272656467472777,272656481525130,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,256,32,standalone_attn_prefill_1.0_4096.0_256.0_256.0_32.0_kernel_trace.csv,14052.353
995,9395,KERNEL_DISPATCH,7,1,299015,43,273,kernel_unified_attention_2d,43,280084362665519,280084377100709,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,512,32,standalone_attn_prefill_1.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,14435.19
996,9396,KERNEL_DISPATCH,7,1,299015,44,273,kernel_unified_attention_2d,44,280084377446659,280084391482695,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,512,32,standalone_attn_prefill_1.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,14036.036
997,9397,KERNEL_DISPATCH,7,1,299015,45,273,kernel_unified_attention_2d,45,280084391618411,280084405592746,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,512,32,standalone_attn_prefill_1.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,13974.335
998,9398,KERNEL_DISPATCH,7,1,299015,46,273,kernel_unified_attention_2d,46,280084405718428,280084419702987,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,512,32,standalone_attn_prefill_1.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,13984.559
999,9399,KERNEL_DISPATCH,7,1,299015,47,273,kernel_unified_attention_2d,47,280084419818211,280084433830031,0,20480,256,1,1,524544,8,1,prefill,1,4096,256,512,32,standalone_attn_prefill_1.0_4096.0_256.0_512.0_32.0_kernel_trace.csv,14011.82
1000,9442,KERNEL_DISPATCH,7,1,165649,43,273,kernel_unified_attention_2d,43,268117937200102,268117951776974,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,256,32,standalone_attn_prefill_1.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,14576.872
1001,9443,KERNEL_DISPATCH,7,1,165649,44,273,kernel_unified_attention_2d,44,268117952057094,268117966177521,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,256,32,standalone_attn_prefill_1.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,14120.427
1002,9444,KERNEL_DISPATCH,7,1,165649,45,273,kernel_unified_attention_2d,45,268117966309543,268117980366385,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,256,32,standalone_attn_prefill_1.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,14056.842
1003,9445,KERNEL_DISPATCH,7,1,165649,46,273,kernel_unified_attention_2d,46,268117980481488,268117994469452,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,256,32,standalone_attn_prefill_1.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,13987.964
1004,9446,KERNEL_DISPATCH,7,1,165649,47,273,kernel_unified_attention_2d,47,268117994582030,268118008539965,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,256,32,standalone_attn_prefill_1.0_4096.0_32.0_256.0_32.0_kernel_trace.csv,13957.935
1005,9489,KERNEL_DISPATCH,7,1,232697,43,273,kernel_unified_attention_2d,43,275624990257316,275625004714475,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,512,32,standalone_attn_prefill_1.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,14457.159
1006,9490,KERNEL_DISPATCH,7,1,232697,44,273,kernel_unified_attention_2d,44,275625004999446,275625019081988,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,512,32,standalone_attn_prefill_1.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,14082.542
1007,9491,KERNEL_DISPATCH,7,1,232697,45,273,kernel_unified_attention_2d,45,275625019213489,275625033228556,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,512,32,standalone_attn_prefill_1.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,14015.067
1008,9492,KERNEL_DISPATCH,7,1,232697,46,273,kernel_unified_attention_2d,46,275625033344461,275625047391201,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,512,32,standalone_attn_prefill_1.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,14046.74
1009,9493,KERNEL_DISPATCH,7,1,232697,47,273,kernel_unified_attention_2d,47,275625047513120,275625061535925,0,20480,256,1,1,524544,8,1,prefill,1,4096,32,512,32,standalone_attn_prefill_1.0_4096.0_32.0_512.0_32.0_kernel_trace.csv,14022.805
1010,9536,KERNEL_DISPATCH,7,1,224084,43,273,kernel_unified_attention_2d,43,274192837762272,274192852202713,0,20480,256,1,1,524544,8,1,prefill,1,4096,512,256,32,standalone_attn_prefill_1.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,14440.441
1011,9537,KERNEL_DISPATCH,7,1,224084,44,273,kernel_unified_attention_2d,44,274192852495702,274192866626595,0,20480,256,1,1,524544,8,1,prefill,1,4096,512,256,32,standalone_attn_prefill_1.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,14130.893
1012,9538,KERNEL_DISPATCH,7,1,224084,45,273,kernel_unified_attention_2d,45,274192866754127,274192880770237,0,20480,256,1,1,524544,8,1,prefill,1,4096,512,256,32,standalone_attn_prefill_1.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,14016.11
1013,9539,KERNEL_DISPATCH,7,1,224084,46,273,kernel_unified_attention_2d,46,274192880879487,274192894868134,0,20480,256,1,1,524544,8,1,prefill,1,4096,512,256,32,standalone_attn_prefill_1.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,13988.647
1014,9540,KERNEL_DISPATCH,7,1,224084,47,273,kernel_unified_attention_2d,47,274192894977665,274192908983551,0,20480,256,1,1,524544,8,1,prefill,1,4096,512,256,32,standalone_attn_prefill_1.0_4096.0_512.0_256.0_32.0_kernel_trace.csv,14005.886
1015,9583,KERNEL_DISPATCH,7,1,188172,43,273,kernel_unified_attention_2d,43,269605801489354,269605815912915,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,256,32,standalone_attn_prefill_1.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,14423.561
1016,9584,KERNEL_DISPATCH,7,1,188172,44,273,kernel_unified_attention_2d,44,269605816206105,269605830234723,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,256,32,standalone_attn_prefill_1.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,14028.618
1017,9585,KERNEL_DISPATCH,7,1,188172,45,273,kernel_unified_attention_2d,45,269605830376527,269605844369824,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,256,32,standalone_attn_prefill_1.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,13993.297
1018,9586,KERNEL_DISPATCH,7,1,188172,46,273,kernel_unified_attention_2d,46,269605844493066,269605858477303,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,256,32,standalone_attn_prefill_1.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,13984.237
1019,9587,KERNEL_DISPATCH,7,1,188172,47,273,kernel_unified_attention_2d,47,269605858608723,269605872684008,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,256,32,standalone_attn_prefill_1.0_4096.0_64.0_256.0_32.0_kernel_trace.csv,14075.285
1020,9630,KERNEL_DISPATCH,7,1,254910,43,273,kernel_unified_attention_2d,43,277118501251600,277118515697413,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,512,32,standalone_attn_prefill_1.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,14445.813
1021,9631,KERNEL_DISPATCH,7,1,254910,44,273,kernel_unified_attention_2d,44,277118515981863,277118530038907,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,512,32,standalone_attn_prefill_1.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,14057.044
1022,9632,KERNEL_DISPATCH,7,1,254910,45,273,kernel_unified_attention_2d,45,277118530169686,277118544130229,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,512,32,standalone_attn_prefill_1.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,13960.543
1023,9633,KERNEL_DISPATCH,7,1,254910,46,273,kernel_unified_attention_2d,46,277118544243207,277118558372626,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,512,32,standalone_attn_prefill_1.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,14129.419
1024,9634,KERNEL_DISPATCH,7,1,254910,47,273,kernel_unified_attention_2d,47,277118558481636,277118572534109,0,20480,256,1,1,524544,8,1,prefill,1,4096,64,512,32,standalone_attn_prefill_1.0_4096.0_64.0_512.0_32.0_kernel_trace.csv,14052.473
1025,9677,KERNEL_DISPATCH,7,1,197190,43,273,kernel_unified_attention_2d,43,270213189476971,270213189727985,0,20480,256,1,1,65792,8,1,prefill,1,512,128,256,32,standalone_attn_prefill_1.0_512.0_128.0_256.0_32.0_kernel_trace.csv,251.014
1026,9678,KERNEL_DISPATCH,7,1,197190,44,273,kernel_unified_attention_2d,44,270213190012636,270213190261445,0,20480,256,1,1,65792,8,1,prefill,1,512,128,256,32,standalone_attn_prefill_1.0_512.0_128.0_256.0_32.0_kernel_trace.csv,248.809
1027,9679,KERNEL_DISPATCH,7,1,197190,45,273,kernel_unified_attention_2d,45,270213190391502,270213190640232,0,20480,256,1,1,65792,8,1,prefill,1,512,128,256,32,standalone_attn_prefill_1.0_512.0_128.0_256.0_32.0_kernel_trace.csv,248.73
1028,9680,KERNEL_DISPATCH,7,1,197190,46,273,kernel_unified_attention_2d,46,270213190753852,270213191002340,0,20480,256,1,1,65792,8,1,prefill,1,512,128,256,32,standalone_attn_prefill_1.0_512.0_128.0_256.0_32.0_kernel_trace.csv,248.488
1029,9681,KERNEL_DISPATCH,7,1,197190,47,273,kernel_unified_attention_2d,47,270213191114116,270213191362805,0,20480,256,1,1,65792,8,1,prefill,1,512,128,256,32,standalone_attn_prefill_1.0_512.0_128.0_256.0_32.0_kernel_trace.csv,248.689
1030,9724,KERNEL_DISPATCH,7,1,264121,43,273,kernel_unified_attention_2d,43,277739340503461,277739340754636,0,20480,256,1,1,65792,8,1,prefill,1,512,128,512,32,standalone_attn_prefill_1.0_512.0_128.0_512.0_32.0_kernel_trace.csv,251.175
1031,9725,KERNEL_DISPATCH,7,1,264121,44,273,kernel_unified_attention_2d,44,277739341029704,277739341278754,0,20480,256,1,1,65792,8,1,prefill,1,512,128,512,32,standalone_attn_prefill_1.0_512.0_128.0_512.0_32.0_kernel_trace.csv,249.05
1032,9726,KERNEL_DISPATCH,7,1,264121,45,273,kernel_unified_attention_2d,45,277739341408652,277739341658062,0,20480,256,1,1,65792,8,1,prefill,1,512,128,512,32,standalone_attn_prefill_1.0_512.0_128.0_512.0_32.0_kernel_trace.csv,249.41
1033,9727,KERNEL_DISPATCH,7,1,264121,46,273,kernel_unified_attention_2d,46,277739341770399,277739342020251,0,20480,256,1,1,65792,8,1,prefill,1,512,128,512,32,standalone_attn_prefill_1.0_512.0_128.0_512.0_32.0_kernel_trace.csv,249.852
1034,9728,KERNEL_DISPATCH,7,1,264121,47,273,kernel_unified_attention_2d,47,277739342130664,277739342379753,0,20480,256,1,1,65792,8,1,prefill,1,512,128,512,32,standalone_attn_prefill_1.0_512.0_128.0_512.0_32.0_kernel_trace.csv,249.089
1035,9771,KERNEL_DISPATCH,7,1,213080,43,273,kernel_unified_attention_2d,43,271755744153958,271755744405934,0,20480,256,1,1,65792,8,1,prefill,1,512,256,256,32,standalone_attn_prefill_1.0_512.0_256.0_256.0_32.0_kernel_trace.csv,251.976
1036,9772,KERNEL_DISPATCH,7,1,213080,44,273,kernel_unified_attention_2d,44,271755744691907,271755744941198,0,20480,256,1,1,65792,8,1,prefill,1,512,256,256,32,standalone_attn_prefill_1.0_512.0_256.0_256.0_32.0_kernel_trace.csv,249.291
1037,9773,KERNEL_DISPATCH,7,1,213080,45,273,kernel_unified_attention_2d,45,271755745071536,271755745320385,0,20480,256,1,1,65792,8,1,prefill,1,512,256,256,32,standalone_attn_prefill_1.0_512.0_256.0_256.0_32.0_kernel_trace.csv,248.849
1038,9774,KERNEL_DISPATCH,7,1,213080,46,273,kernel_unified_attention_2d,46,271755745434446,271755745683296,0,20480,256,1,1,65792,8,1,prefill,1,512,256,256,32,standalone_attn_prefill_1.0_512.0_256.0_256.0_32.0_kernel_trace.csv,248.85
1039,9775,KERNEL_DISPATCH,7,1,213080,47,273,kernel_unified_attention_2d,47,271755745794430,271755746043039,0,20480,256,1,1,65792,8,1,prefill,1,512,256,256,32,standalone_attn_prefill_1.0_512.0_256.0_256.0_32.0_kernel_trace.csv,248.609
1040,9818,KERNEL_DISPATCH,7,1,286002,43,273,kernel_unified_attention_2d,43,279217213945543,279217214197439,0,20480,256,1,1,65792,8,1,prefill,1,512,256,512,32,standalone_attn_prefill_1.0_512.0_256.0_512.0_32.0_kernel_trace.csv,251.896
1041,9819,KERNEL_DISPATCH,7,1,286002,44,273,kernel_unified_attention_2d,44,279217214479644,279217214729014,0,20480,256,1,1,65792,8,1,prefill,1,512,256,512,32,standalone_attn_prefill_1.0_512.0_256.0_512.0_32.0_kernel_trace.csv,249.37
1042,9820,KERNEL_DISPATCH,7,1,286002,45,273,kernel_unified_attention_2d,45,279217214860385,279217215108874,0,20480,256,1,1,65792,8,1,prefill,1,512,256,512,32,standalone_attn_prefill_1.0_512.0_256.0_512.0_32.0_kernel_trace.csv,248.489
1043,9821,KERNEL_DISPATCH,7,1,286002,46,273,kernel_unified_attention_2d,46,279217215221341,279217215470711,0,20480,256,1,1,65792,8,1,prefill,1,512,256,512,32,standalone_attn_prefill_1.0_512.0_256.0_512.0_32.0_kernel_trace.csv,249.37
1044,9822,KERNEL_DISPATCH,7,1,286002,47,273,kernel_unified_attention_2d,47,279217215579455,279217215828344,0,20480,256,1,1,65792,8,1,prefill,1,512,256,512,32,standalone_attn_prefill_1.0_512.0_256.0_512.0_32.0_kernel_trace.csv,248.889
1045,9865,KERNEL_DISPATCH,7,1,151958,43,273,kernel_unified_attention_2d,43,267215244669155,267215244921172,0,20480,256,1,1,65792,8,1,prefill,1,512,32,256,32,standalone_attn_prefill_1.0_512.0_32.0_256.0_32.0_kernel_trace.csv,252.017
1046,9866,KERNEL_DISPATCH,7,1,151958,44,273,kernel_unified_attention_2d,44,267215245209510,267215245458039,0,20480,256,1,1,65792,8,1,prefill,1,512,32,256,32,standalone_attn_prefill_1.0_512.0_32.0_256.0_32.0_kernel_trace.csv,248.529
1047,9867,KERNEL_DISPATCH,7,1,151958,45,273,kernel_unified_attention_2d,45,267215245591023,267215245839271,0,20480,256,1,1,65792,8,1,prefill,1,512,32,256,32,standalone_attn_prefill_1.0_512.0_32.0_256.0_32.0_kernel_trace.csv,248.248
1048,9868,KERNEL_DISPATCH,7,1,151958,46,273,kernel_unified_attention_2d,46,267215245959587,267215246208797,0,20480,256,1,1,65792,8,1,prefill,1,512,32,256,32,standalone_attn_prefill_1.0_512.0_32.0_256.0_32.0_kernel_trace.csv,249.21
1049,9869,KERNEL_DISPATCH,7,1,151958,47,273,kernel_unified_attention_2d,47,267215246324943,267215246573912,0,20480,256,1,1,65792,8,1,prefill,1,512,32,256,32,standalone_attn_prefill_1.0_512.0_32.0_256.0_32.0_kernel_trace.csv,248.969
1050,9912,KERNEL_DISPATCH,7,1,226934,43,273,kernel_unified_attention_2d,43,274775975405685,274775975657502,0,20480,256,1,1,65792,8,1,prefill,1,512,32,512,32,standalone_attn_prefill_1.0_512.0_32.0_512.0_32.0_kernel_trace.csv,251.817
1051,9913,KERNEL_DISPATCH,7,1,226934,44,273,kernel_unified_attention_2d,44,274775975932639,274775976181409,0,20480,256,1,1,65792,8,1,prefill,1,512,32,512,32,standalone_attn_prefill_1.0_512.0_32.0_512.0_32.0_kernel_trace.csv,248.77
1052,9914,KERNEL_DISPATCH,7,1,226934,45,273,kernel_unified_attention_2d,45,274775976320337,274775976568986,0,20480,256,1,1,65792,8,1,prefill,1,512,32,512,32,standalone_attn_prefill_1.0_512.0_32.0_512.0_32.0_kernel_trace.csv,248.649
1053,9915,KERNEL_DISPATCH,7,1,226934,46,273,kernel_unified_attention_2d,46,274775976686214,274775976935866,0,20480,256,1,1,65792,8,1,prefill,1,512,32,512,32,standalone_attn_prefill_1.0_512.0_32.0_512.0_32.0_kernel_trace.csv,249.652
1054,9916,KERNEL_DISPATCH,7,1,226934,47,273,kernel_unified_attention_2d,47,274775977047844,274775977296894,0,20480,256,1,1,65792,8,1,prefill,1,512,32,512,32,standalone_attn_prefill_1.0_512.0_32.0_512.0_32.0_kernel_trace.csv,249.05
1055,9959,KERNEL_DISPATCH,7,1,220007,43,273,kernel_unified_attention_2d,43,273357334512609,273357334763263,0,20480,256,1,1,65792,8,1,prefill,1,512,512,256,32,standalone_attn_prefill_1.0_512.0_512.0_256.0_32.0_kernel_trace.csv,250.654
1056,9960,KERNEL_DISPATCH,7,1,220007,44,273,kernel_unified_attention_2d,44,273357335040336,273357335289546,0,20480,256,1,1,65792,8,1,prefill,1,512,512,256,32,standalone_attn_prefill_1.0_512.0_512.0_256.0_32.0_kernel_trace.csv,249.21
1057,9961,KERNEL_DISPATCH,7,1,220007,45,273,kernel_unified_attention_2d,45,273357335420482,273357335669932,0,20480,256,1,1,65792,8,1,prefill,1,512,512,256,32,standalone_attn_prefill_1.0_512.0_512.0_256.0_32.0_kernel_trace.csv,249.45
1058,9962,KERNEL_DISPATCH,7,1,220007,46,273,kernel_unified_attention_2d,46,273357335784158,273357336034009,0,20480,256,1,1,65792,8,1,prefill,1,512,512,256,32,standalone_attn_prefill_1.0_512.0_512.0_256.0_32.0_kernel_trace.csv,249.851
1059,9963,KERNEL_DISPATCH,7,1,220007,47,273,kernel_unified_attention_2d,47,273357336154806,273357336403094,0,20480,256,1,1,65792,8,1,prefill,1,512,512,256,32,standalone_attn_prefill_1.0_512.0_512.0_256.0_32.0_kernel_trace.csv,248.288
1060,10006,KERNEL_DISPATCH,7,1,308262,43,273,kernel_unified_attention_2d,43,280695532113981,280695532365196,0,20480,256,1,1,65792,8,1,prefill,1,512,512,512,32,standalone_attn_prefill_1.0_512.0_512.0_512.0_32.0_kernel_trace.csv,251.215
1061,10007,KERNEL_DISPATCH,7,1,308262,44,273,kernel_unified_attention_2d,44,280695532646318,280695532895328,0,20480,256,1,1,65792,8,1,prefill,1,512,512,512,32,standalone_attn_prefill_1.0_512.0_512.0_512.0_32.0_kernel_trace.csv,249.01
1062,10008,KERNEL_DISPATCH,7,1,308262,45,273,kernel_unified_attention_2d,45,280695533027270,280695533276119,0,20480,256,1,1,65792,8,1,prefill,1,512,512,512,32,standalone_attn_prefill_1.0_512.0_512.0_512.0_32.0_kernel_trace.csv,248.849
1063,10009,KERNEL_DISPATCH,7,1,308262,46,273,kernel_unified_attention_2d,46,280695533391262,280695533640392,0,20480,256,1,1,65792,8,1,prefill,1,512,512,512,32,standalone_attn_prefill_1.0_512.0_512.0_512.0_32.0_kernel_trace.csv,249.13
1064,10010,KERNEL_DISPATCH,7,1,308262,47,273,kernel_unified_attention_2d,47,280695533750043,280695533999093,0,20480,256,1,1,65792,8,1,prefill,1,512,512,512,32,standalone_attn_prefill_1.0_512.0_512.0_512.0_32.0_kernel_trace.csv,249.05
1065,10053,KERNEL_DISPATCH,7,1,175006,43,273,kernel_unified_attention_2d,43,268730584703336,268730584954752,0,20480,256,1,1,65792,8,1,prefill,1,512,64,256,32,standalone_attn_prefill_1.0_512.0_64.0_256.0_32.0_kernel_trace.csv,251.416
1066,10054,KERNEL_DISPATCH,7,1,175006,44,273,kernel_unified_attention_2d,44,268730585242008,268730585490857,0,20480,256,1,1,65792,8,1,prefill,1,512,64,256,32,standalone_attn_prefill_1.0_512.0_64.0_256.0_32.0_kernel_trace.csv,248.849
1067,10055,KERNEL_DISPATCH,7,1,175006,45,273,kernel_unified_attention_2d,45,268730585622879,268730585871207,0,20480,256,1,1,65792,8,1,prefill,1,512,64,256,32,standalone_attn_prefill_1.0_512.0_64.0_256.0_32.0_kernel_trace.csv,248.328
1068,10056,KERNEL_DISPATCH,7,1,175006,46,273,kernel_unified_attention_2d,46,268730585985188,268730586233516,0,20480,256,1,1,65792,8,1,prefill,1,512,64,256,32,standalone_attn_prefill_1.0_512.0_64.0_256.0_32.0_kernel_trace.csv,248.328
1069,10057,KERNEL_DISPATCH,7,1,175006,47,273,kernel_unified_attention_2d,47,268730586346054,268730586594823,0,20480,256,1,1,65792,8,1,prefill,1,512,64,256,32,standalone_attn_prefill_1.0_512.0_64.0_256.0_32.0_kernel_trace.csv,248.769
1070,10100,KERNEL_DISPATCH,7,1,241840,43,273,kernel_unified_attention_2d,43,276238618773573,276238619024186,0,20480,256,1,1,65792,8,1,prefill,1,512,64,512,32,standalone_attn_prefill_1.0_512.0_64.0_512.0_32.0_kernel_trace.csv,250.613
1071,10101,KERNEL_DISPATCH,7,1,241840,44,273,kernel_unified_attention_2d,44,276238619306230,276238619555601,0,20480,256,1,1,65792,8,1,prefill,1,512,64,512,32,standalone_attn_prefill_1.0_512.0_64.0_512.0_32.0_kernel_trace.csv,249.371
1072,10102,KERNEL_DISPATCH,7,1,241840,45,273,kernel_unified_attention_2d,45,276238619683614,276238619932463,0,20480,256,1,1,65792,8,1,prefill,1,512,64,512,32,standalone_attn_prefill_1.0_512.0_64.0_512.0_32.0_kernel_trace.csv,248.849
1073,10103,KERNEL_DISPATCH,7,1,241840,46,273,kernel_unified_attention_2d,46,276238620042234,276238620291164,0,20480,256,1,1,65792,8,1,prefill,1,512,64,512,32,standalone_attn_prefill_1.0_512.0_64.0_512.0_32.0_kernel_trace.csv,248.93
1074,10104,KERNEL_DISPATCH,7,1,241840,47,273,kernel_unified_attention_2d,47,276238620397086,276238620645535,0,20480,256,1,1,65792,8,1,prefill,1,512,64,512,32,standalone_attn_prefill_1.0_512.0_64.0_512.0_32.0_kernel_trace.csv,248.449
1075,10147,KERNEL_DISPATCH,7,1,194638,43,273,kernel_unified_attention_2d,43,270041078360068,270041079426748,0,20480,256,1,1,528384,8,1,prefill,16,256,128,256,32,standalone_attn_prefill_16.0_256.0_128.0_256.0_32.0_kernel_trace.csv,1066.68
1076,10148,KERNEL_DISPATCH,7,1,194638,44,273,kernel_unified_attention_2d,44,270041079710597,270041080799849,0,20480,256,1,1,528384,8,1,prefill,16,256,128,256,32,standalone_attn_prefill_16.0_256.0_128.0_256.0_32.0_kernel_trace.csv,1089.252
1077,10149,KERNEL_DISPATCH,7,1,194638,45,273,kernel_unified_attention_2d,45,270041080933114,270041082004044,0,20480,256,1,1,528384,8,1,prefill,16,256,128,256,32,standalone_attn_prefill_16.0_256.0_128.0_256.0_32.0_kernel_trace.csv,1070.93
1078,10150,KERNEL_DISPATCH,7,1,194638,46,273,kernel_unified_attention_2d,46,270041082121753,270041083188434,0,20480,256,1,1,528384,8,1,prefill,16,256,128,256,32,standalone_attn_prefill_16.0_256.0_128.0_256.0_32.0_kernel_trace.csv,1066.681
1079,10151,KERNEL_DISPATCH,7,1,194638,47,273,kernel_unified_attention_2d,47,270041083306023,270041084367492,0,20480,256,1,1,528384,8,1,prefill,16,256,128,256,32,standalone_attn_prefill_16.0_256.0_128.0_256.0_32.0_kernel_trace.csv,1061.469
1080,10194,KERNEL_DISPATCH,7,1,261518,43,273,kernel_unified_attention_2d,43,277564586209304,277564587275584,0,20480,256,1,1,528384,8,1,prefill,16,256,128,512,32,standalone_attn_prefill_16.0_256.0_128.0_512.0_32.0_kernel_trace.csv,1066.28
1081,10195,KERNEL_DISPATCH,7,1,261518,44,273,kernel_unified_attention_2d,44,277564587549370,277564588654578,0,20480,256,1,1,528384,8,1,prefill,16,256,128,512,32,standalone_attn_prefill_16.0_256.0_128.0_512.0_32.0_kernel_trace.csv,1105.208
1082,10196,KERNEL_DISPATCH,7,1,261518,45,273,kernel_unified_attention_2d,45,277564588782912,277564589864787,0,20480,256,1,1,528384,8,1,prefill,16,256,128,512,32,standalone_attn_prefill_16.0_256.0_128.0_512.0_32.0_kernel_trace.csv,1081.875
1083,10197,KERNEL_DISPATCH,7,1,261518,46,273,kernel_unified_attention_2d,46,277564589973677,277564591047053,0,20480,256,1,1,528384,8,1,prefill,16,256,128,512,32,standalone_attn_prefill_16.0_256.0_128.0_512.0_32.0_kernel_trace.csv,1073.376
1084,10198,KERNEL_DISPATCH,7,1,261518,47,273,kernel_unified_attention_2d,47,277564591152935,277564592229839,0,20480,256,1,1,528384,8,1,prefill,16,256,128,512,32,standalone_attn_prefill_16.0_256.0_128.0_512.0_32.0_kernel_trace.csv,1076.904
1085,10241,KERNEL_DISPATCH,7,1,212270,43,273,kernel_unified_attention_2d,43,271580524417215,271580525485259,0,20480,256,1,1,528384,8,1,prefill,16,256,256,256,32,standalone_attn_prefill_16.0_256.0_256.0_256.0_32.0_kernel_trace.csv,1068.044
1086,10242,KERNEL_DISPATCH,7,1,212270,44,273,kernel_unified_attention_2d,44,271580525761370,271580526828772,0,20480,256,1,1,528384,8,1,prefill,16,256,256,256,32,standalone_attn_prefill_16.0_256.0_256.0_256.0_32.0_kernel_trace.csv,1067.402
1087,10243,KERNEL_DISPATCH,7,1,212270,45,273,kernel_unified_attention_2d,45,271580526958028,271580528052011,0,20480,256,1,1,528384,8,1,prefill,16,256,256,256,32,standalone_attn_prefill_16.0_256.0_256.0_256.0_32.0_kernel_trace.csv,1093.983
1088,10244,KERNEL_DISPATCH,7,1,212270,46,273,kernel_unified_attention_2d,46,271580528167435,271580529256327,0,20480,256,1,1,528384,8,1,prefill,16,256,256,256,32,standalone_attn_prefill_16.0_256.0_256.0_256.0_32.0_kernel_trace.csv,1088.892
1089,10245,KERNEL_DISPATCH,7,1,212270,47,273,kernel_unified_attention_2d,47,271580529368503,271580530446931,0,20480,256,1,1,528384,8,1,prefill,16,256,256,256,32,standalone_attn_prefill_16.0_256.0_256.0_256.0_32.0_kernel_trace.csv,1078.428
1090,10288,KERNEL_DISPATCH,7,1,283502,43,273,kernel_unified_attention_2d,43,279050728605731,279050729673614,0,20480,256,1,1,528384,8,1,prefill,16,256,256,512,32,standalone_attn_prefill_16.0_256.0_256.0_512.0_32.0_kernel_trace.csv,1067.883
1091,10289,KERNEL_DISPATCH,7,1,283502,44,273,kernel_unified_attention_2d,44,279050729945956,279050731010031,0,20480,256,1,1,528384,8,1,prefill,16,256,256,512,32,standalone_attn_prefill_16.0_256.0_256.0_512.0_32.0_kernel_trace.csv,1064.075
