,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_prefill_duration_us,avg_duration_2d_us_baseline,avg_duration_3d_us_baseline,avg_duration_reduce_segment_us_baseline,avg_decode_duration_us_baseline,avg_prefill_duration_us_baseline
18,decode,1,1024,1,512,64.0,,6.374666666666666,4.022333333333333,10.396999999999998,,,6.294333333333334,3.969,10.263333333333334,
19,decode,1,1024,1,512,304.0,,6.294333333333334,3.969,10.263333333333334,,,6.294333333333334,3.969,10.263333333333334,
20,decode,1,1024,128,1024,128.0,564.9323333333333,,,564.9323333333333,,232.73266666666666,,,232.73266666666666,
21,decode,1,1024,128,1024,160.0,233.668,,,233.668,,232.73266666666666,,,232.73266666666666,
22,decode,1,1024,128,1024,196.0,233.187,,,233.187,,232.73266666666666,,,232.73266666666666,
23,decode,1,1024,128,1024,224.0,234.0426666666667,,,234.0426666666667,,232.73266666666666,,,232.73266666666666,
24,decode,1,1024,128,1024,32.0,2478.658,,,2478.658,,232.73266666666666,,,232.73266666666666,
25,decode,1,1024,128,1024,64.0,1255.2856666666667,,,1255.2856666666667,,232.73266666666666,,,232.73266666666666,
26,decode,1,1024,128,1024,304.0,232.73266666666666,,,232.73266666666666,,232.73266666666666,,,232.73266666666666,
27,decode,1,1024,128,2048,128.0,1110.875,,,1110.875,,450.805,,,450.805,
28,decode,1,1024,128,2048,160.0,449.95,,,449.95,,450.805,,,450.805,
29,decode,1,1024,128,2048,196.0,448.17233333333337,,,448.17233333333337,,450.805,,,450.805,
30,decode,1,1024,128,2048,32.0,4791.698333333334,,,4791.698333333334,,450.805,,,450.805,
31,decode,1,1024,128,2048,64.0,2381.4893333333334,,,2381.4893333333334,,450.805,,,450.805,
32,decode,1,1024,128,2048,304.0,450.805,,,450.805,,450.805,,,450.805,
33,decode,1,1024,128,256,128.0,171.25833333333333,,,171.25833333333333,,72.65966666666667,,,72.65966666666667,
34,decode,1,1024,128,256,160.0,72.085,,,72.085,,72.65966666666667,,,72.65966666666667,
35,decode,1,1024,128,256,196.0,71.65733333333334,,,71.65733333333334,,72.65966666666667,,,72.65966666666667,
36,decode,1,1024,128,256,224.0,72.65933333333334,,,72.65933333333334,,72.65966666666667,,,72.65966666666667,
37,decode,1,1024,128,256,32.0,750.9853333333334,,,750.9853333333334,,72.65966666666667,,,72.65966666666667,
38,decode,1,1024,128,256,64.0,371.19599999999997,,,371.19599999999997,,72.65966666666667,,,72.65966666666667,
39,decode,1,1024,128,256,304.0,72.65966666666667,,,72.65966666666667,,72.65966666666667,,,72.65966666666667,
40,decode,1,1024,128,4096,128.0,2139.5490000000004,,,2139.5490000000004,,887.4573333333334,,,887.4573333333334,
41,decode,1,1024,128,4096,160.0,894.4733333333334,,,894.4733333333334,,887.4573333333334,,,887.4573333333334,
42,decode,1,1024,128,4096,196.0,882.5663333333333,,,882.5663333333333,,887.4573333333334,,,887.4573333333334,
43,decode,1,1024,128,4096,32.0,9411.826333333334,,,9411.826333333334,,887.4573333333334,,,887.4573333333334,
44,decode,1,1024,128,4096,64.0,4674.134333333333,,,4674.134333333333,,887.4573333333334,,,887.4573333333334,
45,decode,1,1024,128,4096,304.0,887.4573333333334,,,887.4573333333334,,887.4573333333334,,,887.4573333333334,
46,decode,1,1024,128,512,128.0,302.666,,,302.666,,125.62066666666665,,,125.62066666666665,
47,decode,1,1024,128,512,160.0,125.96833333333335,,,125.96833333333335,,125.62066666666665,,,125.62066666666665,
48,decode,1,1024,128,512,196.0,126.59633333333333,,,126.59633333333333,,125.62066666666665,,,125.62066666666665,
49,decode,1,1024,128,512,224.0,126.56966666666666,,,126.56966666666666,,125.62066666666665,,,125.62066666666665,
50,decode,1,1024,128,512,32.0,1326.6486666666667,,,1326.6486666666667,,125.62066666666665,,,125.62066666666665,
51,decode,1,1024,128,512,64.0,658.3059999999999,,,658.3059999999999,,125.62066666666665,,,125.62066666666665,
52,decode,1,1024,128,512,304.0,125.62066666666665,,,125.62066666666665,,125.62066666666665,,,125.62066666666665,
53,decode,1,1024,16,1024,128.0,59.01533333333333,,,59.01533333333333,,60.09766666666667,,,60.09766666666667,
54,decode,1,1024,16,1024,32.0,58.934666666666665,,,58.934666666666665,,60.09766666666667,,,60.09766666666667,
55,decode,1,1024,16,1024,64.0,58.681000000000004,,,58.681000000000004,,60.09766666666667,,,60.09766666666667,
56,decode,1,1024,16,1024,304.0,60.09766666666667,,,60.09766666666667,,60.09766666666667,,,60.09766666666667,
57,decode,1,1024,16,2048,128.0,112.64433333333334,,,112.64433333333334,,112.41699999999999,,,112.41699999999999,
58,decode,1,1024,16,2048,32.0,112.02966666666667,,,112.02966666666667,,112.41699999999999,,,112.41699999999999,
59,decode,1,1024,16,2048,64.0,113.03166666666665,,,113.03166666666665,,112.41699999999999,,,112.41699999999999,
60,decode,1,1024,16,2048,304.0,112.41699999999999,,,112.41699999999999,,112.41699999999999,,,112.41699999999999,
61,decode,1,1024,16,256,128.0,18.575666666666667,,,18.575666666666667,,19.805666666666664,,,19.805666666666664,
62,decode,1,1024,16,256,32.0,18.91,,,18.91,,19.805666666666664,,,19.805666666666664,
63,decode,1,1024,16,256,64.0,18.80333333333333,,,18.80333333333333,,19.805666666666664,,,19.805666666666664,
64,decode,1,1024,16,256,304.0,19.805666666666664,,,19.805666666666664,,19.805666666666664,,,19.805666666666664,
65,decode,1,1024,16,4096,128.0,218.36633333333336,,,218.36633333333336,,218.74033333333333,,,218.74033333333333,
66,decode,1,1024,16,4096,32.0,218.79399999999998,,,218.79399999999998,,218.74033333333333,,,218.74033333333333,
67,decode,1,1024,16,4096,64.0,218.43266666666668,,,218.43266666666668,,218.74033333333333,,,218.74033333333333,
68,decode,1,1024,16,4096,304.0,218.74033333333333,,,218.74033333333333,,218.74033333333333,,,218.74033333333333,
69,decode,1,1024,16,512,128.0,32.969,,,32.969,,32.03333333333333,,,32.03333333333333,
70,decode,1,1024,16,512,32.0,32.046666666666674,,,32.046666666666674,,32.03333333333333,,,32.03333333333333,
71,decode,1,1024,16,512,64.0,31.979666666666663,,,31.979666666666663,,32.03333333333333,,,32.03333333333333,
72,decode,1,1024,16,512,304.0,32.03333333333333,,,32.03333333333333,,32.03333333333333,,,32.03333333333333,
73,decode,1,1024,256,1024,128.0,1151.0996666666667,,,1151.0996666666667,,462.71233333333333,,,462.71233333333333,
74,decode,1,1024,256,1024,160.0,464.3693333333333,,,464.3693333333333,,462.71233333333333,,,462.71233333333333,
75,decode,1,1024,256,1024,196.0,463.407,,,463.407,,462.71233333333333,,,462.71233333333333,
76,decode,1,1024,256,1024,224.0,463.9146666666666,,,463.9146666666666,,462.71233333333333,,,462.71233333333333,
77,decode,1,1024,256,1024,32.0,4923.852333333333,,,4923.852333333333,,462.71233333333333,,,462.71233333333333,
78,decode,1,1024,256,1024,64.0,2465.668,,,2465.668,,462.71233333333333,,,462.71233333333333,
79,decode,1,1024,256,1024,304.0,462.71233333333333,,,462.71233333333333,,462.71233333333333,,,462.71233333333333,
80,decode,1,1024,256,2048,128.0,2176.446,,,2176.446,,902.9193333333333,,,902.9193333333333,
81,decode,1,1024,256,2048,160.0,905.3113333333334,,,905.3113333333334,,902.9193333333333,,,902.9193333333333,
82,decode,1,1024,256,2048,196.0,891.7206666666666,,,891.7206666666666,,902.9193333333333,,,902.9193333333333,
83,decode,1,1024,256,2048,32.0,9515.080333333333,,,9515.080333333333,,902.9193333333333,,,902.9193333333333,
84,decode,1,1024,256,2048,64.0,4762.738,,,4762.738,,902.9193333333333,,,902.9193333333333,
85,decode,1,1024,256,2048,304.0,902.9193333333333,,,902.9193333333333,,902.9193333333333,,,902.9193333333333,
86,decode,1,1024,256,256,128.0,341.9023333333333,,,341.9023333333333,,141.76433333333333,,,141.76433333333333,
87,decode,1,1024,256,256,160.0,141.56366666666665,,,141.56366666666665,,141.76433333333333,,,141.76433333333333,
88,decode,1,1024,256,256,196.0,141.02966666666666,,,141.02966666666666,,141.76433333333333,,,141.76433333333333,
89,decode,1,1024,256,256,224.0,140.85566666666668,,,140.85566666666668,,141.76433333333333,,,141.76433333333333,
90,decode,1,1024,256,256,32.0,1488.3786666666665,,,1488.3786666666665,,141.76433333333333,,,141.76433333333333,
91,decode,1,1024,256,256,64.0,745.0646666666668,,,745.0646666666668,,141.76433333333333,,,141.76433333333333,
92,decode,1,1024,256,256,304.0,141.76433333333333,,,141.76433333333333,,141.76433333333333,,,141.76433333333333,
93,decode,1,1024,256,4096,128.0,4294.854666666666,,,4294.854666666666,,1811.3316666666667,,,1811.3316666666667,
94,decode,1,1024,256,4096,160.0,1789.0536666666667,,,1789.0536666666667,,1811.3316666666667,,,1811.3316666666667,
95,decode,1,1024,256,4096,196.0,1776.732,,,1776.732,,1811.3316666666667,,,1811.3316666666667,
96,decode,1,1024,256,4096,32.0,18708.857333333333,,,18708.857333333333,,1811.3316666666667,,,1811.3316666666667,
97,decode,1,1024,256,4096,64.0,9375.558666666666,,,9375.558666666666,,1811.3316666666667,,,1811.3316666666667,
98,decode,1,1024,256,4096,304.0,1811.3316666666667,,,1811.3316666666667,,1811.3316666666667,,,1811.3316666666667,
99,decode,1,1024,256,512,128.0,603.9023333333333,,,603.9023333333333,,248.24800000000002,,,248.24800000000002,
100,decode,1,1024,256,512,160.0,248.141,,,248.141,,248.24800000000002,,,248.24800000000002,
101,decode,1,1024,256,512,196.0,249.6643333333333,,,249.6643333333333,,248.24800000000002,,,248.24800000000002,
102,decode,1,1024,256,512,224.0,249.17033333333333,,,249.17033333333333,,248.24800000000002,,,248.24800000000002,
103,decode,1,1024,256,512,32.0,2622.133333333333,,,2622.133333333333,,248.24800000000002,,,248.24800000000002,
104,decode,1,1024,256,512,64.0,1323.923,,,1323.923,,248.24800000000002,,,248.24800000000002,
105,decode,1,1024,256,512,304.0,248.24800000000002,,,248.24800000000002,,248.24800000000002,,,248.24800000000002,
106,decode,1,1024,32,1024,128.0,170.05566666666667,,,170.05566666666667,,60.512,,,60.512,
107,decode,1,1024,32,1024,160.0,60.97933333333333,,,60.97933333333333,,60.512,,,60.512,
108,decode,1,1024,32,1024,196.0,60.471666666666664,,,60.471666666666664,,60.512,,,60.512,
109,decode,1,1024,32,1024,224.0,60.81933333333333,,,60.81933333333333,,60.512,,,60.512,
110,decode,1,1024,32,1024,32.0,645.2763333333334,,,645.2763333333334,,60.512,,,60.512,
111,decode,1,1024,32,1024,64.0,336.8643333333334,,,336.8643333333334,,60.512,,,60.512,
112,decode,1,1024,32,1024,304.0,60.512,,,60.512,,60.512,,,60.512,
113,decode,1,1024,32,2048,128.0,327.36199999999997,,,327.36199999999997,,113.39299999999999,,,113.39299999999999,
114,decode,1,1024,32,2048,160.0,113.687,,,113.687,,113.39299999999999,,,113.39299999999999,
115,decode,1,1024,32,2048,196.0,114.34166666666665,,,114.34166666666665,,113.39299999999999,,,113.39299999999999,
116,decode,1,1024,32,2048,32.0,1244.6213333333333,,,1244.6213333333333,,113.39299999999999,,,113.39299999999999,
117,decode,1,1024,32,2048,64.0,650.5153333333333,,,650.5153333333333,,113.39299999999999,,,113.39299999999999,
118,decode,1,1024,32,2048,304.0,113.39299999999999,,,113.39299999999999,,113.39299999999999,,,113.39299999999999,
119,decode,1,1024,32,256,128.0,51.678333333333335,,,51.678333333333335,,20.326333333333334,,,20.326333333333334,
120,decode,1,1024,32,256,160.0,20.487,,,20.487,,20.326333333333334,,,20.326333333333334,
121,decode,1,1024,32,256,196.0,20.326333333333334,,,20.326333333333334,,20.326333333333334,,,20.326333333333334,
122,decode,1,1024,32,256,224.0,20.527,,,20.527,,20.326333333333334,,,20.326333333333334,
123,decode,1,1024,32,256,32.0,189.9813333333333,,,189.9813333333333,,20.326333333333334,,,20.326333333333334,
124,decode,1,1024,32,256,64.0,101.19133333333333,,,101.19133333333333,,20.326333333333334,,,20.326333333333334,
125,decode,1,1024,32,256,304.0,20.326333333333334,,,20.326333333333334,,20.326333333333334,,,20.326333333333334,
126,decode,1,1024,32,4096,128.0,653.1743333333334,,,653.1743333333334,,221.53366666666668,,,221.53366666666668,
127,decode,1,1024,32,4096,160.0,221.11933333333332,,,221.11933333333332,,221.53366666666668,,,221.53366666666668,
128,decode,1,1024,32,4096,196.0,221.89466666666667,,,221.89466666666667,,221.53366666666668,,,221.53366666666668,
129,decode,1,1024,32,4096,32.0,2405.156333333333,,,2405.156333333333,,221.53366666666668,,,221.53366666666668,
130,decode,1,1024,32,4096,64.0,1298.1436666666666,,,1298.1436666666666,,221.53366666666668,,,221.53366666666668,
131,decode,1,1024,32,4096,304.0,221.53366666666668,,,221.53366666666668,,221.53366666666668,,,221.53366666666668,
132,decode,1,1024,32,512,128.0,91.26233333333333,,,91.26233333333333,,33.43633333333333,,,33.43633333333333,
133,decode,1,1024,32,512,160.0,33.958,,,33.958,,33.43633333333333,,,33.43633333333333,
134,decode,1,1024,32,512,196.0,32.901666666666664,,,32.901666666666664,,33.43633333333333,,,33.43633333333333,
135,decode,1,1024,32,512,224.0,32.942,,,32.942,,33.43633333333333,,,33.43633333333333,
136,decode,1,1024,32,512,32.0,337.57199999999995,,,337.57199999999995,,33.43633333333333,,,33.43633333333333,
137,decode,1,1024,32,512,64.0,179.771,,,179.771,,33.43633333333333,,,33.43633333333333,
138,decode,1,1024,32,512,304.0,33.43633333333333,,,33.43633333333333,,33.43633333333333,,,33.43633333333333,
139,decode,1,1024,512,1024,128.0,2274.1486666666665,,,2274.1486666666665,,879.8393333333333,,,879.8393333333333,
140,decode,1,1024,512,1024,160.0,886.321,,,886.321,,879.8393333333333,,,879.8393333333333,
141,decode,1,1024,512,1024,196.0,889.6626666666667,,,889.6626666666667,,879.8393333333333,,,879.8393333333333,
142,decode,1,1024,512,1024,224.0,1168.9813333333334,,,1168.9813333333334,,879.8393333333333,,,879.8393333333333,
143,decode,1,1024,512,1024,32.0,9851.368666666667,,,9851.368666666667,,879.8393333333333,,,879.8393333333333,
144,decode,1,1024,512,1024,64.0,4930.508666666667,,,4930.508666666667,,879.8393333333333,,,879.8393333333333,
145,decode,1,1024,512,1024,304.0,879.8393333333333,,,879.8393333333333,,879.8393333333333,,,879.8393333333333,
146,decode,1,1024,512,2048,128.0,4405.547666666666,,,4405.547666666666,,1716.7143333333333,,,1716.7143333333333,
147,decode,1,1024,512,2048,160.0,1742.0926666666667,,,1742.0926666666667,,1716.7143333333333,,,1716.7143333333333,
148,decode,1,1024,512,2048,196.0,1721.4323333333334,,,1721.4323333333334,,1716.7143333333333,,,1716.7143333333333,
149,decode,1,1024,512,2048,32.0,19012.934666666668,,,19012.934666666668,,1716.7143333333333,,,1716.7143333333333,
150,decode,1,1024,512,2048,64.0,9555.879333333332,,,9555.879333333332,,1716.7143333333333,,,1716.7143333333333,
151,decode,1,1024,512,2048,304.0,1716.7143333333333,,,1716.7143333333333,,1716.7143333333333,,,1716.7143333333333,
152,decode,1,1024,512,256,128.0,694.2023333333333,,,694.2023333333333,,265.71433333333334,,,265.71433333333334,
153,decode,1,1024,512,256,160.0,265.0063333333333,,,265.0063333333333,,265.71433333333334,,,265.71433333333334,
154,decode,1,1024,512,256,196.0,264.993,,,264.993,,265.71433333333334,,,265.71433333333334,
155,decode,1,1024,512,256,224.0,266.0353333333333,,,266.0353333333333,,265.71433333333334,,,265.71433333333334,
156,decode,1,1024,512,256,32.0,2958.8236666666667,,,2958.8236666666667,,265.71433333333334,,,265.71433333333334,
157,decode,1,1024,512,256,64.0,1496.8783333333333,,,1496.8783333333333,,265.71433333333334,,,265.71433333333334,
158,decode,1,1024,512,256,304.0,265.71433333333334,,,265.71433333333334,,265.71433333333334,,,265.71433333333334,
159,decode,1,1024,512,4096,128.0,8698.585333333333,,,8698.585333333333,,3344.3056666666666,,,3344.3056666666666,
160,decode,1,1024,512,4096,160.0,3341.165666666667,,,3341.165666666667,,3344.3056666666666,,,3344.3056666666666,
161,decode,1,1024,512,4096,196.0,3335.712333333333,,,3335.712333333333,,3344.3056666666666,,,3344.3056666666666,
162,decode,1,1024,512,4096,32.0,37464.61033333334,,,37464.61033333334,,3344.3056666666666,,,3344.3056666666666,
163,decode,1,1024,512,4096,64.0,18768.009000000002,,,18768.009000000002,,3344.3056666666666,,,3344.3056666666666,
164,decode,1,1024,512,4096,304.0,3344.3056666666666,,,3344.3056666666666,,3344.3056666666666,,,3344.3056666666666,
165,decode,1,1024,512,512,128.0,1220.7936666666667,,,1220.7936666666667,,466.454,,,466.454,
166,decode,1,1024,512,512,160.0,466.76099999999997,,,466.76099999999997,,466.454,,,466.454,
167,decode,1,1024,512,512,196.0,467.6566666666667,,,467.6566666666667,,466.454,,,466.454,
168,decode,1,1024,512,512,224.0,467.6033333333333,,,467.6033333333333,,466.454,,,466.454,
169,decode,1,1024,512,512,32.0,5243.103666666667,,,5243.103666666667,,466.454,,,466.454,
170,decode,1,1024,512,512,64.0,2621.064,,,2621.064,,466.454,,,466.454,
171,decode,1,1024,512,512,304.0,466.454,,,466.454,,466.454,,,466.454,
172,decode,1,1024,64,1024,128.0,283.52866666666665,,,283.52866666666665,,118.23066666666666,,,118.23066666666666,
173,decode,1,1024,64,1024,160.0,118.51166666666666,,,118.51166666666666,,118.23066666666666,,,118.23066666666666,
174,decode,1,1024,64,1024,196.0,118.24366666666667,,,118.24366666666667,,118.23066666666666,,,118.23066666666666,
175,decode,1,1024,64,1024,224.0,117.21533333333333,,,117.21533333333333,,118.23066666666666,,,118.23066666666666,
176,decode,1,1024,64,1024,32.0,1270.36,,,1270.36,,118.23066666666666,,,118.23066666666666,
177,decode,1,1024,64,1024,64.0,628.5716666666667,,,628.5716666666667,,118.23066666666666,,,118.23066666666666,
178,decode,1,1024,64,1024,304.0,118.23066666666666,,,118.23066666666666,,118.23066666666666,,,118.23066666666666,
179,decode,1,1024,64,2048,128.0,545.929,,,545.929,,225.56966666666668,,,225.56966666666668,
180,decode,1,1024,64,2048,160.0,224.68699999999998,,,224.68699999999998,,225.56966666666668,,,225.56966666666668,
181,decode,1,1024,64,2048,196.0,225.85,,,225.85,,225.56966666666668,,,225.56966666666668,
182,decode,1,1024,64,2048,32.0,2412.9883333333332,,,2412.9883333333332,,225.56966666666668,,,225.56966666666668,
183,decode,1,1024,64,2048,64.0,1212.5746666666666,,,1212.5746666666666,,225.56966666666668,,,225.56966666666668,
184,decode,1,1024,64,2048,304.0,225.56966666666668,,,225.56966666666668,,225.56966666666668,,,225.56966666666668,
185,decode,1,1024,64,256,128.0,86.30433333333333,,,86.30433333333333,,37.592666666666666,,,37.592666666666666,
186,decode,1,1024,64,256,160.0,37.78033333333334,,,37.78033333333334,,37.592666666666666,,,37.592666666666666,
187,decode,1,1024,64,256,196.0,37.726,,,37.726,,37.592666666666666,,,37.592666666666666,
188,decode,1,1024,64,256,224.0,37.873,,,37.873,,37.592666666666666,,,37.592666666666666,
189,decode,1,1024,64,256,32.0,373.8286666666667,,,373.8286666666667,,37.592666666666666,,,37.592666666666666,
190,decode,1,1024,64,256,64.0,185.95900000000003,,,185.95900000000003,,37.592666666666666,,,37.592666666666666,
191,decode,1,1024,64,256,304.0,37.592666666666666,,,37.592666666666666,,37.592666666666666,,,37.592666666666666,
192,decode,1,1024,64,4096,128.0,1091.2833333333335,,,1091.2833333333335,,440.6353333333334,,,440.6353333333334,
193,decode,1,1024,64,4096,160.0,439.4856666666667,,,439.4856666666667,,440.6353333333334,,,440.6353333333334,
194,decode,1,1024,64,4096,196.0,439.94,,,439.94,,440.6353333333334,,,440.6353333333334,
195,decode,1,1024,64,4096,32.0,4741.3820000000005,,,4741.3820000000005,,440.6353333333334,,,440.6353333333334,
196,decode,1,1024,64,4096,64.0,2339.0323333333336,,,2339.0323333333336,,440.6353333333334,,,440.6353333333334,
197,decode,1,1024,64,4096,304.0,440.6353333333334,,,440.6353333333334,,440.6353333333334,,,440.6353333333334,
198,decode,1,1024,64,512,128.0,152.12199999999999,,,152.12199999999999,,63.812666666666665,,,63.812666666666665,
199,decode,1,1024,64,512,160.0,64.88166666666666,,,64.88166666666666,,63.812666666666665,,,63.812666666666665,
200,decode,1,1024,64,512,196.0,63.425333333333334,,,63.425333333333334,,63.812666666666665,,,63.812666666666665,
201,decode,1,1024,64,512,224.0,64.37400000000001,,,64.37400000000001,,63.812666666666665,,,63.812666666666665,
202,decode,1,1024,64,512,32.0,667.2330000000001,,,667.2330000000001,,63.812666666666665,,,63.812666666666665,
203,decode,1,1024,64,512,64.0,329.38,,,329.38,,63.812666666666665,,,63.812666666666665,
204,decode,1,1024,64,512,304.0,63.812666666666665,,,63.812666666666665,,63.812666666666665,,,63.812666666666665,
205,decode,1,1024,8,1024,128.0,,27.69033333333333,5.839666666666666,33.53,,,28.171333333333337,5.747,33.91833333333334,
206,decode,1,1024,8,1024,32.0,,27.703666666666667,6.053666666666667,33.757333333333335,,,28.171333333333337,5.747,33.91833333333334,
207,decode,1,1024,8,1024,64.0,,27.609333333333336,5.773666666666666,33.383,,,28.171333333333337,5.747,33.91833333333334,
208,decode,1,1024,8,1024,304.0,,28.171333333333337,5.747,33.91833333333334,,,28.171333333333337,5.747,33.91833333333334,
209,decode,1,1024,8,2048,128.0,,41.749,6.655,48.404,,,40.35933333333333,6.200666666666667,46.56,
210,decode,1,1024,8,2048,32.0,,41.52133333333333,8.018333333333333,49.53966666666666,,,40.35933333333333,6.200666666666667,46.56,
211,decode,1,1024,8,2048,64.0,,40.586333333333336,5.158666666666666,45.745000000000005,,,40.35933333333333,6.200666666666667,46.56,
212,decode,1,1024,8,2048,304.0,,40.35933333333333,6.200666666666667,46.56,,,40.35933333333333,6.200666666666667,46.56,
213,decode,1,1024,8,256,128.0,,12.455333333333334,5.773333333333333,18.22866666666667,,,11.038666666666666,4.517,15.555666666666667,
214,decode,1,1024,8,256,32.0,,12.068,6.361,18.429,,,11.038666666666666,4.517,15.555666666666667,
215,decode,1,1024,8,256,64.0,,11.345666666666666,4.5843333333333325,15.93,,,11.038666666666666,4.517,15.555666666666667,
216,decode,1,1024,8,256,304.0,,11.038666666666666,4.517,15.555666666666667,,,11.038666666666666,4.517,15.555666666666667,
217,decode,1,1024,8,4096,128.0,,69.51899999999999,4.957999999999999,74.47699999999999,,,69.97366666666666,4.931,74.90466666666666,
218,decode,1,1024,8,4096,32.0,,69.87966666666667,4.677666666666666,74.55733333333333,,,69.97366666666666,4.931,74.90466666666666,
219,decode,1,1024,8,4096,64.0,,69.506,4.637333333333333,74.14333333333333,,,69.97366666666666,4.931,74.90466666666666,
220,decode,1,1024,8,4096,304.0,,69.97366666666666,4.931,74.90466666666666,,,69.97366666666666,4.931,74.90466666666666,
221,decode,1,1024,8,512,128.0,,20.860666666666667,5.986999999999999,26.847666666666665,,,21.021,4.703666666666667,25.724666666666668,
222,decode,1,1024,8,512,32.0,,20.848,5.733333333333334,26.581333333333333,,,21.021,4.703666666666667,25.724666666666668,
223,decode,1,1024,8,512,64.0,,20.901333333333334,4.824333333333334,25.72566666666667,,,21.021,4.703666666666667,25.724666666666668,
224,decode,1,1024,8,512,304.0,,21.021,4.703666666666667,25.724666666666668,,,21.021,4.703666666666667,25.724666666666668,
225,decode,1,2048,1,1024,128.0,,9.702,4.663666666666667,14.365666666666666,,,9.434333333333335,4.677333333333333,14.111666666666668,
226,decode,1,2048,1,1024,32.0,,9.074333333333334,4.837666666666666,13.911999999999999,,,9.434333333333335,4.677333333333333,14.111666666666668,
227,decode,1,2048,1,1024,64.0,,9.421666666666667,5.332,14.753666666666668,,,9.434333333333335,4.677333333333333,14.111666666666668,
228,decode,1,2048,1,1024,304.0,,9.434333333333335,4.677333333333333,14.111666666666668,,,9.434333333333335,4.677333333333333,14.111666666666668,
229,decode,1,2048,1,2048,128.0,,13.043,4.463333333333333,17.50633333333333,,,13.097000000000001,4.824666666666666,17.921666666666667,
230,decode,1,2048,1,2048,32.0,,12.575666666666669,4.289666666666666,16.865333333333336,,,13.097000000000001,4.824666666666666,17.921666666666667,
231,decode,1,2048,1,2048,64.0,,13.270666666666665,4.610333333333333,17.881,,,13.097000000000001,4.824666666666666,17.921666666666667,
232,decode,1,2048,1,2048,304.0,,13.097000000000001,4.824666666666666,17.921666666666667,,,13.097000000000001,4.824666666666666,17.921666666666667,
233,decode,1,2048,1,256,128.0,,7.015999999999999,4.757333333333333,11.773333333333333,,,7.216333333333334,4.998,12.214333333333334,
234,decode,1,2048,1,256,32.0,,6.241,4.036,10.277,,,7.216333333333334,4.998,12.214333333333334,
235,decode,1,2048,1,256,64.0,,5.866666666666667,3.8753333333333333,9.742,,,7.216333333333334,4.998,12.214333333333334,
236,decode,1,2048,1,256,304.0,,7.216333333333334,4.998,12.214333333333334,,,7.216333333333334,4.998,12.214333333333334,
237,decode,1,2048,1,4096,128.0,,20.112666666666666,5.118666666666666,25.231333333333332,,,20.072666666666667,4.998,25.070666666666668,
238,decode,1,2048,1,4096,32.0,,20.313000000000002,5.278333333333333,25.591333333333335,,,20.072666666666667,4.998,25.070666666666668,
