,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_prefill_duration_us
1429,prefill_and_decode,16.0,4096.0,8.0,512.0,160.0,,8.178666666666667,4.076333333333333,12.254999999999999,52005.37233333333
1430,prefill_and_decode,16.0,4096.0,8.0,512.0,32.0,,24.415666666666667,4.209666666666666,28.625333333333334,26792.005
1431,prefill_and_decode,16.0,4096.0,8.0,512.0,64.0,,14.660000000000002,3.5683333333333334,18.228333333333335,30169.853666666666
1432,prefill_and_decode,16.0,4096.0,8.0,512.0,96.0,,10.931666666666667,3.7153333333333336,14.647,34996.109333333334
1433,prefill_and_decode,16.0,4096.0,8.0,512.0,304.0,,10.143666666666666,4.369666666666666,14.513333333333332,24563.252666666667
1434,prefill_and_decode,16.0,4096.0,8.0,8192.0,128.0,,60.711999999999996,4.263,64.975,41905.747
1435,prefill_and_decode,16.0,4096.0,8.0,8192.0,160.0,,33.70366666666666,3.969,37.672666666666665,52018.257333333335
1436,prefill_and_decode,16.0,4096.0,8.0,8192.0,32.0,,180.25233333333333,4.383666666666667,184.636,26792.26
1437,prefill_and_decode,16.0,4096.0,8.0,8192.0,64.0,,89.79199999999999,4.383,94.17499999999998,30165.271333333338
1438,prefill_and_decode,16.0,4096.0,8.0,8192.0,96.0,,61.20666666666667,4.437,65.64366666666668,34983.54866666667
1439,prefill_and_decode,16.0,4096.0,8.0,8192.0,304.0,,36.67033333333333,4.37,41.04033333333333,24532.209333333332
1440,prefill_and_decode,16.0,512.0,128.0,1024.0,128.0,,,,115.55766666666666,756.451
1441,prefill_and_decode,16.0,512.0,128.0,1024.0,160.0,,,,59.29566666666667,931.6516666666666
1442,prefill_and_decode,16.0,512.0,128.0,1024.0,32.0,,,,346.9676666666667,491.84566666666666
1443,prefill_and_decode,16.0,512.0,128.0,1024.0,64.0,,,,174.85299999999998,559.5203333333333
1444,prefill_and_decode,16.0,512.0,128.0,1024.0,96.0,,,,116.10566666666666,639.1823333333333
1445,prefill_and_decode,16.0,512.0,128.0,1024.0,304.0,,,,61.768,435.757
1446,prefill_and_decode,16.0,512.0,128.0,2048.0,128.0,,,,221.21266666666665,753.15
1447,prefill_and_decode,16.0,512.0,128.0,2048.0,160.0,,,,123.08166666666666,931.6916666666667
1448,prefill_and_decode,16.0,512.0,128.0,2048.0,32.0,,,,677.6169999999998,494.70533333333333
1449,prefill_and_decode,16.0,512.0,128.0,2048.0,64.0,,,,337.39866666666666,551.0343333333333
1450,prefill_and_decode,16.0,512.0,128.0,2048.0,96.0,,,,223.231,637.111
1451,prefill_and_decode,16.0,512.0,128.0,2048.0,304.0,,,,114.47533333333332,436.305
1452,prefill_and_decode,16.0,512.0,128.0,256.0,128.0,,,,37.151666666666664,754.8069999999999
1453,prefill_and_decode,16.0,512.0,128.0,256.0,160.0,,,,21.663,940.5253333333334
1454,prefill_and_decode,16.0,512.0,128.0,256.0,32.0,,,,107.005,491.95266666666663
1455,prefill_and_decode,16.0,512.0,128.0,256.0,64.0,,,,53.99,548.0003333333333
1456,prefill_and_decode,16.0,512.0,128.0,256.0,96.0,,,,38.70166666666666,636.5766666666667
1457,prefill_and_decode,16.0,512.0,128.0,256.0,304.0,,,,20.23266666666667,431.0663333333334
1458,prefill_and_decode,16.0,512.0,128.0,4096.0,128.0,,,,447.6906666666667,759.2976666666667
1459,prefill_and_decode,16.0,512.0,128.0,4096.0,160.0,,,,219.11433333333335,934.4979999999999
1460,prefill_and_decode,16.0,512.0,128.0,4096.0,32.0,,,,1301.3909999999998,491.71166666666664
1461,prefill_and_decode,16.0,512.0,128.0,4096.0,64.0,,,,658.159,552.09
1462,prefill_and_decode,16.0,512.0,128.0,4096.0,96.0,,,,438.3233333333333,648.4706666666667
1463,prefill_and_decode,16.0,512.0,128.0,4096.0,304.0,,,,220.62466666666668,495.48066666666665
1464,prefill_and_decode,16.0,512.0,128.0,512.0,128.0,,,,62.703333333333326,751.3996666666667
1465,prefill_and_decode,16.0,512.0,128.0,512.0,160.0,,,,33.28966666666667,935.514
1466,prefill_and_decode,16.0,512.0,128.0,512.0,32.0,,,,185.3576666666667,489.90799999999996
1467,prefill_and_decode,16.0,512.0,128.0,512.0,64.0,,,,93.11966666666667,548.0673333333333
1468,prefill_and_decode,16.0,512.0,128.0,512.0,96.0,,,,62.61000000000001,646.3589999999999
1469,prefill_and_decode,16.0,512.0,128.0,512.0,304.0,,,,33.049,436.893
1470,prefill_and_decode,16.0,512.0,128.0,8192.0,128.0,,,,883.4613333333333,777.3246666666668
1471,prefill_and_decode,16.0,512.0,128.0,8192.0,160.0,,,,443.2543333333333,944.5076666666668
1472,prefill_and_decode,16.0,512.0,128.0,8192.0,32.0,,,,2538.2613333333334,488.91866666666664
1473,prefill_and_decode,16.0,512.0,128.0,8192.0,64.0,,,,1302.6073333333334,570.3986666666666
1474,prefill_and_decode,16.0,512.0,128.0,8192.0,96.0,,,,882.6596666666666,640.2116666666667
1475,prefill_and_decode,16.0,512.0,128.0,8192.0,304.0,,,,443.45433333333335,592.6226666666666
1476,prefill_and_decode,16.0,512.0,16.0,1024.0,128.0,,23.213333333333335,4.236666666666666,27.450000000000003,758.0813333333332
1477,prefill_and_decode,16.0,512.0,16.0,1024.0,160.0,,14.820333333333332,4.223,19.043333333333333,931.558
1478,prefill_and_decode,16.0,512.0,16.0,1024.0,32.0,,70.60133333333333,5.025,75.62633333333333,491.4313333333334
1479,prefill_and_decode,16.0,512.0,16.0,1024.0,64.0,,38.475,4.543666666666667,43.01866666666667,554.1743333333334
1480,prefill_and_decode,16.0,512.0,16.0,1024.0,96.0,,28.746,4.571000000000001,33.317,645.25
1481,prefill_and_decode,16.0,512.0,16.0,1024.0,304.0,,11.185999999999998,4.2763333333333335,15.462333333333332,433.36466666666666
1482,prefill_and_decode,16.0,512.0,16.0,2048.0,128.0,,33.303333333333335,4.169666666666667,37.473,770.4829999999998
1483,prefill_and_decode,16.0,512.0,16.0,2048.0,160.0,,20.995,3.9290000000000003,24.924,938.8286666666667
1484,prefill_and_decode,16.0,512.0,16.0,2048.0,32.0,,111.896,5.011666666666667,116.90766666666667,492.42
1485,prefill_and_decode,16.0,512.0,16.0,2048.0,64.0,,59.01500000000001,4.476999999999999,63.492000000000004,556.7403333333333
1486,prefill_and_decode,16.0,512.0,16.0,2048.0,96.0,,40.666333333333334,4.490666666666667,45.157000000000004,641.5883333333333
1487,prefill_and_decode,16.0,512.0,16.0,2048.0,304.0,,14.313,4.236666666666667,18.549666666666667,432.26933333333335
1488,prefill_and_decode,16.0,512.0,16.0,256.0,128.0,,13.283999999999999,3.808666666666666,17.092666666666666,766.594
1489,prefill_and_decode,16.0,512.0,16.0,256.0,160.0,,8.245333333333333,3.7283333333333335,11.973666666666666,928.805
1490,prefill_and_decode,16.0,512.0,16.0,256.0,32.0,,28.94633333333333,5.706333333333333,34.65266666666666,501.68133333333327
1491,prefill_and_decode,16.0,512.0,16.0,256.0,64.0,,17.212666666666667,4.650666666666667,21.863333333333333,548.709
1492,prefill_and_decode,16.0,512.0,16.0,256.0,96.0,,13.363999999999999,4.423333333333333,17.787333333333333,651.6376666666666
1493,prefill_and_decode,16.0,512.0,16.0,256.0,304.0,,10.410666666666666,3.955666666666667,14.366333333333333,445.1786666666667
1494,prefill_and_decode,16.0,512.0,16.0,4096.0,128.0,,55.15266666666667,4.383666666666667,59.53633333333333,772.3669999999998
1495,prefill_and_decode,16.0,512.0,16.0,4096.0,160.0,,35.440999999999995,3.9819999999999998,39.422999999999995,933.6026666666667
1496,prefill_and_decode,16.0,512.0,16.0,4096.0,32.0,,194.49833333333333,16.597666666666665,211.096,501.8286666666667
1497,prefill_and_decode,16.0,512.0,16.0,4096.0,64.0,,100.56333333333333,4.583666666666667,105.147,550.78
1498,prefill_and_decode,16.0,512.0,16.0,4096.0,96.0,,69.332,4.356333333333333,73.68833333333333,644.114
1499,prefill_and_decode,16.0,512.0,16.0,4096.0,304.0,,21.663,4.222666666666666,25.885666666666665,432.3626666666667
1500,prefill_and_decode,16.0,512.0,16.0,512.0,128.0,,15.675666666666666,15.756,31.431666666666665,753.3770000000001
1501,prefill_and_decode,16.0,512.0,16.0,512.0,160.0,,11.840333333333334,4.009333333333333,15.849666666666668,938.9886666666666
1502,prefill_and_decode,16.0,512.0,16.0,512.0,32.0,,50.10166666666667,4.945,55.04666666666667,501.6816666666667
1503,prefill_and_decode,16.0,512.0,16.0,512.0,64.0,,28.104,4.316666666666666,32.42066666666666,562.2733333333333
1504,prefill_and_decode,16.0,512.0,16.0,512.0,96.0,,19.605,4.423333333333334,24.028333333333336,646.4126666666667
1505,prefill_and_decode,16.0,512.0,16.0,512.0,304.0,,8.339,4.383666666666667,12.722666666666667,441.664
1506,prefill_and_decode,16.0,512.0,16.0,8192.0,128.0,,92.665,4.530333333333333,97.19533333333334,770.9506666666666
1507,prefill_and_decode,16.0,512.0,16.0,8192.0,160.0,,62.208666666666666,4.437,66.64566666666667,934.7253333333333
1508,prefill_and_decode,16.0,512.0,16.0,8192.0,32.0,,359.5693333333333,5.626333333333332,365.1956666666666,490.25499999999994
1509,prefill_and_decode,16.0,512.0,16.0,8192.0,64.0,,180.37233333333333,4.557333333333333,184.92966666666666,555.845
1510,prefill_and_decode,16.0,512.0,16.0,8192.0,96.0,,132.52966666666666,4.544,137.07366666666667,636.9776666666667
1511,prefill_and_decode,16.0,512.0,16.0,8192.0,304.0,,33.395999999999994,4.7443333333333335,38.14033333333333,431.454
1512,prefill_and_decode,16.0,512.0,1.0,1024.0,128.0,,12.696333333333333,4.062333333333333,16.758666666666667,755.3686666666666
1513,prefill_and_decode,16.0,512.0,1.0,1024.0,160.0,,11.319333333333333,4.691,16.01033333333333,931.2643333333334
1514,prefill_and_decode,16.0,512.0,1.0,1024.0,32.0,,12.802666666666667,5.358666666666667,18.161333333333335,502.77700000000004
1515,prefill_and_decode,16.0,512.0,1.0,1024.0,64.0,,11.586999999999998,4.463666666666667,16.050666666666665,551.7156666666666
1516,prefill_and_decode,16.0,512.0,1.0,1024.0,96.0,,13.15,4.998333333333334,18.148333333333333,641.4409999999999
1517,prefill_and_decode,16.0,512.0,1.0,1024.0,304.0,,11.626666666666667,5.358999999999999,16.985666666666667,443.642
1518,prefill_and_decode,16.0,512.0,1.0,2048.0,128.0,,13.391,4.944333333333334,18.335333333333335,765.819
1519,prefill_and_decode,16.0,512.0,1.0,2048.0,160.0,,14.914333333333333,3.942,18.856333333333332,939.8976666666666
1520,prefill_and_decode,16.0,512.0,1.0,2048.0,32.0,,13.123,3.889,17.012,491.8453333333334
1521,prefill_and_decode,16.0,512.0,1.0,2048.0,64.0,,12.896333333333333,5.385666666666666,18.282,548.7623333333335
1522,prefill_and_decode,16.0,512.0,1.0,2048.0,96.0,,17.173,5.105,22.278,641.3343333333332
1523,prefill_and_decode,16.0,512.0,1.0,2048.0,304.0,,14.473333333333334,4.3293333333333335,18.802666666666667,443.56166666666667
1524,prefill_and_decode,16.0,512.0,1.0,256.0,128.0,,7.684666666666668,5.332333333333334,13.017000000000001,759.939
1525,prefill_and_decode,16.0,512.0,1.0,256.0,160.0,,10.972,4.784,15.756,948.1826666666667
1526,prefill_and_decode,16.0,512.0,1.0,256.0,32.0,,9.407666666666666,4.383333333333334,13.791,491.13733333333334
1527,prefill_and_decode,16.0,512.0,1.0,256.0,64.0,,9.662333333333335,5.118333333333333,14.780666666666669,558.5313333333334
1528,prefill_and_decode,16.0,512.0,1.0,256.0,96.0,,9.394666666666668,4.9046666666666665,14.299333333333333,641.04
1529,prefill_and_decode,16.0,512.0,1.0,256.0,304.0,,9.755666666666666,4.797666666666667,14.553333333333335,431.6413333333333
1530,prefill_and_decode,16.0,512.0,1.0,4096.0,128.0,,23.360333333333333,5.1049999999999995,28.465333333333334,766.5003333333333
1531,prefill_and_decode,16.0,512.0,1.0,4096.0,160.0,,20.459999999999997,4.811,25.270999999999997,946.1116666666667
1532,prefill_and_decode,16.0,512.0,1.0,4096.0,32.0,,21.449,3.915333333333333,25.364333333333335,490.81666666666666
1533,prefill_and_decode,16.0,512.0,1.0,4096.0,64.0,,22.839,4.543666666666667,27.382666666666665,551.7023333333333
1534,prefill_and_decode,16.0,512.0,1.0,4096.0,96.0,,19.618666666666666,4.851,24.469666666666665,641.5076666666668
1535,prefill_and_decode,16.0,512.0,1.0,4096.0,304.0,,21.435666666666666,4.530333333333334,25.966,433.3386666666667
1536,prefill_and_decode,16.0,512.0,1.0,512.0,128.0,,10.958,5.345666666666667,16.30366666666667,765.9526666666666
1537,prefill_and_decode,16.0,512.0,1.0,512.0,160.0,,11.546666666666667,5.172,16.718666666666667,940.125
1538,prefill_and_decode,16.0,512.0,1.0,512.0,32.0,,10.597666666666667,4.49,15.087666666666667,492.26000000000005
1539,prefill_and_decode,16.0,512.0,1.0,512.0,64.0,,10.825000000000001,4.503666666666667,15.328666666666667,551.716
1540,prefill_and_decode,16.0,512.0,1.0,512.0,96.0,,7.898,4.931333333333334,12.829333333333334,646.8806666666666
1541,prefill_and_decode,16.0,512.0,1.0,512.0,304.0,,8.192333333333334,5.372,13.564333333333334,431.708
1542,prefill_and_decode,16.0,512.0,1.0,8192.0,128.0,,33.316,4.851,38.167,766.1529999999999
1543,prefill_and_decode,16.0,512.0,1.0,8192.0,160.0,,33.81066666666667,4.624,38.43466666666667,939.8706666666667
1544,prefill_and_decode,16.0,512.0,1.0,8192.0,32.0,,36.04233333333333,4.45,40.492333333333335,492.58099999999996
1545,prefill_and_decode,16.0,512.0,1.0,8192.0,64.0,,34.439,4.851,39.29,548.8293333333332
1546,prefill_and_decode,16.0,512.0,1.0,8192.0,96.0,,33.169666666666664,5.011666666666667,38.18133333333333,637.6856666666666
1547,prefill_and_decode,16.0,512.0,1.0,8192.0,304.0,,32.220333333333336,5.198,37.41833333333334,431.2666666666667
1548,prefill_and_decode,16.0,512.0,2.0,1024.0,128.0,,12.281666666666666,5.131666666666667,17.413333333333334,766.5543333333334
1549,prefill_and_decode,16.0,512.0,2.0,1024.0,160.0,,9.395000000000001,5.425999999999999,14.821000000000002,940.7126666666667
1550,prefill_and_decode,16.0,512.0,2.0,1024.0,32.0,,14.580333333333334,3.9023333333333334,18.482666666666667,499.0083333333334
1551,prefill_and_decode,16.0,512.0,2.0,1024.0,64.0,,8.966999999999999,4.610333333333333,13.577333333333332,548.5356666666668
1552,prefill_and_decode,16.0,512.0,2.0,1024.0,96.0,,23.761,4.691,28.451999999999998,637.6056666666667
1553,prefill_and_decode,16.0,512.0,2.0,1024.0,304.0,,10.063,4.784666666666666,14.847666666666667,431.5876666666666
1554,prefill_and_decode,16.0,512.0,2.0,2048.0,128.0,,12.200999999999999,4.7843333333333335,16.985333333333333,761.6626666666667
1555,prefill_and_decode,16.0,512.0,2.0,2048.0,160.0,,16.264,4.437,20.701,949.6929999999999
1556,prefill_and_decode,16.0,512.0,2.0,2048.0,32.0,,23.293333333333333,4.022666666666667,27.316,491.5786666666666
1557,prefill_and_decode,16.0,512.0,2.0,2048.0,64.0,,16.076999999999998,4.583666666666667,20.660666666666664,551.0210000000001
1558,prefill_and_decode,16.0,512.0,2.0,2048.0,96.0,,15.796333333333331,4.302666666666667,20.098999999999997,653.8963333333334
1559,prefill_and_decode,16.0,512.0,2.0,2048.0,304.0,,14.780666666666667,4.156,18.936666666666667,444.0833333333333
1560,prefill_and_decode,16.0,512.0,2.0,256.0,128.0,,8.766666666666667,4.396666666666667,13.163333333333334,768.973
1561,prefill_and_decode,16.0,512.0,2.0,256.0,160.0,,8.753333333333332,4.610666666666667,13.363999999999999,946.0846666666666
1562,prefill_and_decode,16.0,512.0,2.0,256.0,32.0,,9.648666666666665,4.690666666666666,14.339333333333332,498.51433333333335
1563,prefill_and_decode,16.0,512.0,2.0,256.0,64.0,,10.463666666666667,4.864333333333334,15.328,551.449
1564,prefill_and_decode,16.0,512.0,2.0,256.0,96.0,,9.074666666666667,4.811,13.885666666666667,646.4923333333332
1565,prefill_and_decode,16.0,512.0,2.0,256.0,304.0,,10.984666666666664,4.289666666666666,15.274333333333331,434.83500000000004
1566,prefill_and_decode,16.0,512.0,2.0,4096.0,128.0,,20.954333333333334,5.171666666666667,26.126,754.0453333333334
1567,prefill_and_decode,16.0,512.0,2.0,4096.0,160.0,,20.847666666666665,4.637333333333333,25.485,932.948
1568,prefill_and_decode,16.0,512.0,2.0,4096.0,32.0,,38.221,4.396666666666666,42.617666666666665,493.583
1569,prefill_and_decode,16.0,512.0,2.0,4096.0,64.0,,22.451666666666664,5.024666666666667,27.47633333333333,551.3686666666666
1570,prefill_and_decode,16.0,512.0,2.0,4096.0,96.0,,20.834333333333333,4.303333333333334,25.137666666666668,643.272
1571,prefill_and_decode,16.0,512.0,2.0,4096.0,304.0,,19.458000000000002,4.570666666666667,24.02866666666667,432.32233333333335
1572,prefill_and_decode,16.0,512.0,2.0,512.0,128.0,,7.136333333333333,4.7443333333333335,11.880666666666666,762.9323333333333
1573,prefill_and_decode,16.0,512.0,2.0,512.0,160.0,,7.791333333333334,5.452000000000001,13.243333333333336,935.0996666666666
1574,prefill_and_decode,16.0,512.0,2.0,512.0,32.0,,12.268333333333333,4.477,16.745333333333335,491.8856666666666
1575,prefill_and_decode,16.0,512.0,2.0,512.0,64.0,,10.517333333333333,4.877666666666666,15.395,555.4576666666667
1576,prefill_and_decode,16.0,512.0,2.0,512.0,96.0,,7.938,4.931,12.869,638.02
1577,prefill_and_decode,16.0,512.0,2.0,512.0,304.0,,9.248,4.5169999999999995,13.764999999999999,444.484
1578,prefill_and_decode,16.0,512.0,2.0,8192.0,128.0,,34.05166666666667,4.811,38.86266666666667,763.9746666666666
1579,prefill_and_decode,16.0,512.0,2.0,8192.0,160.0,,32.888666666666666,4.9046666666666665,37.79333333333333,928.4176666666667
1580,prefill_and_decode,16.0,512.0,2.0,8192.0,32.0,,63.639333333333326,4.423333333333333,68.06266666666666,491.47166666666664
1581,prefill_and_decode,16.0,512.0,2.0,8192.0,64.0,,33.943999999999996,4.637333333333333,38.581333333333326,552.8380000000001
1582,prefill_and_decode,16.0,512.0,2.0,8192.0,96.0,,33.209666666666664,4.984999999999999,38.19466666666666,635.9616666666667
1583,prefill_and_decode,16.0,512.0,2.0,8192.0,304.0,,33.98433333333333,4.650666666666667,38.635,431.81466666666665
1584,prefill_and_decode,16.0,512.0,32.0,1024.0,128.0,,32.461,4.463333333333334,36.92433333333333,765.1373333333332
1585,prefill_and_decode,16.0,512.0,32.0,1024.0,160.0,,26.995,4.5040000000000004,31.499000000000002,932.3603333333334
1586,prefill_and_decode,16.0,512.0,32.0,1024.0,32.0,,134.30733333333333,6.962666666666666,141.27,498.74133333333333
1587,prefill_and_decode,16.0,512.0,32.0,1024.0,64.0,,79.46166666666667,5.118333333333333,84.58000000000001,548.4820000000001
1588,prefill_and_decode,16.0,512.0,32.0,1024.0,96.0,,45.10333333333333,4.945,50.04833333333333,634.692
1589,prefill_and_decode,16.0,512.0,32.0,1024.0,304.0,,18.081666666666667,4.276666666666666,22.358333333333334,434.03299999999996
1590,prefill_and_decode,16.0,512.0,32.0,2048.0,128.0,,50.56933333333333,4.437,55.00633333333333,763.734
1591,prefill_and_decode,16.0,512.0,32.0,2048.0,160.0,,41.160666666666664,4.944333333333334,46.105,940.445
1592,prefill_and_decode,16.0,512.0,32.0,2048.0,32.0,,214.85133333333332,7.096333333333334,221.94766666666663,491.89900000000006
1593,prefill_and_decode,16.0,512.0,32.0,2048.0,64.0,,105.02666666666669,5.198666666666667,110.22533333333335,558.1433333333333
1594,prefill_and_decode,16.0,512.0,32.0,2048.0,96.0,,70.46766666666666,4.7443333333333335,75.21199999999999,645.838
1595,prefill_and_decode,16.0,512.0,32.0,2048.0,304.0,,23.614,4.1563333333333325,27.770333333333333,432.8036666666667
1596,prefill_and_decode,16.0,512.0,32.0,256.0,128.0,,17.252666666666666,4.677666666666666,21.930333333333333,764.055
1597,prefill_and_decode,16.0,512.0,32.0,256.0,160.0,,14.567,4.864333333333334,19.431333333333335,941.1666666666666
1598,prefill_and_decode,16.0,512.0,32.0,256.0,32.0,,55.193000000000005,6.895333333333333,62.08833333333334,501.05300000000005
1599,prefill_and_decode,16.0,512.0,32.0,256.0,64.0,,29.628,5.747,35.375,561.6986666666667
1600,prefill_and_decode,16.0,512.0,32.0,256.0,96.0,,19.310333333333332,4.9046666666666665,24.215,648.3233333333333
1601,prefill_and_decode,16.0,512.0,32.0,256.0,304.0,,9.435,4.25,13.685,432.69666666666666
1602,prefill_and_decode,16.0,512.0,32.0,4096.0,128.0,,86.45133333333332,5.051666666666667,91.50299999999999,765.2846666666666
1603,prefill_and_decode,16.0,512.0,32.0,4096.0,160.0,,69.11833333333334,4.37,73.48833333333334,939.109
1604,prefill_and_decode,16.0,512.0,32.0,4096.0,32.0,,374.016,7.2700000000000005,381.286,499.75666666666666
1605,prefill_and_decode,16.0,512.0,32.0,4096.0,64.0,,177.78033333333335,5.358666666666667,183.139,548.0943333333333
1606,prefill_and_decode,16.0,512.0,32.0,4096.0,96.0,,128.73499999999999,4.704,133.439,637.3116666666666
1607,prefill_and_decode,16.0,512.0,32.0,4096.0,304.0,,39.11633333333333,4.543333333333333,43.659666666666666,433.1646666666666
1608,prefill_and_decode,16.0,512.0,32.0,512.0,128.0,,23.534333333333336,4.7043333333333335,28.23866666666667,766.2466666666668
1609,prefill_and_decode,16.0,512.0,32.0,512.0,160.0,,18.602333333333334,4.570333333333333,23.172666666666668,938.5476666666667
1610,prefill_and_decode,16.0,512.0,32.0,512.0,32.0,,91.22233333333334,6.868666666666666,98.09100000000001,492.407
1611,prefill_and_decode,16.0,512.0,32.0,512.0,64.0,,44.314666666666675,5.372333333333334,49.68700000000001,547.466
1612,prefill_and_decode,16.0,512.0,32.0,512.0,96.0,,32.540666666666674,5.158333333333332,37.699000000000005,645.6373333333332
1613,prefill_and_decode,16.0,512.0,32.0,512.0,304.0,,11.907333333333334,4.503666666666667,16.411,430.9193333333333
1614,prefill_and_decode,16.0,512.0,32.0,8192.0,128.0,,150.97199999999998,5.078333333333333,156.0503333333333,764.8166666666666
1615,prefill_and_decode,16.0,512.0,32.0,8192.0,160.0,,134.41433333333333,4.476666666666667,138.891,935.3000000000001
1616,prefill_and_decode,16.0,512.0,32.0,8192.0,32.0,,688.2686666666667,7.363333333333333,695.6320000000001,494.3443333333333
1617,prefill_and_decode,16.0,512.0,32.0,8192.0,64.0,,333.804,5.706333333333333,339.5103333333333,555.9123333333333
1618,prefill_and_decode,16.0,512.0,32.0,8192.0,96.0,,212.20533333333333,4.771333333333334,216.97666666666666,647.3613333333333
1619,prefill_and_decode,16.0,512.0,32.0,8192.0,304.0,,64.12,4.396999999999999,68.51700000000001,431.347
1620,prefill_and_decode,16.0,512.0,4.0,1024.0,128.0,,8.459333333333333,3.7686666666666664,12.228,767.8233333333334
1621,prefill_and_decode,16.0,512.0,4.0,1024.0,160.0,,11.854,3.9293333333333336,15.783333333333333,940.5390000000001
1622,prefill_and_decode,16.0,512.0,4.0,1024.0,32.0,,22.371333333333336,3.7153333333333336,26.08666666666667,491.40433333333334
1623,prefill_and_decode,16.0,512.0,4.0,1024.0,64.0,,16.491,4.624,21.115,560.2950000000001
1624,prefill_and_decode,16.0,512.0,4.0,1024.0,96.0,,10.558,4.998,15.556000000000001,646.3993333333333
1625,prefill_and_decode,16.0,512.0,4.0,1024.0,304.0,,10.223333333333334,5.131666666666667,15.355,437.09366666666665
1626,prefill_and_decode,16.0,512.0,4.0,2048.0,128.0,,13.150333333333334,3.9426666666666663,17.093,761.1813333333333
1627,prefill_and_decode,16.0,512.0,4.0,2048.0,160.0,,13.230333333333334,4.049666666666667,17.28,937.2783333333333
1628,prefill_and_decode,16.0,512.0,4.0,2048.0,32.0,,33.07566666666667,3.982666666666667,37.05833333333334,493.676
1629,prefill_and_decode,16.0,512.0,4.0,2048.0,64.0,,22.585000000000004,3.755333333333333,26.340333333333337,554.1880000000001
1630,prefill_and_decode,16.0,512.0,4.0,2048.0,96.0,,13.457333333333333,4.156333333333333,17.613666666666667,636.6436666666667
1631,prefill_and_decode,16.0,512.0,4.0,2048.0,304.0,,13.069666666666668,4.183,17.25266666666667,431.4536666666666
1632,prefill_and_decode,16.0,512.0,4.0,256.0,128.0,,8.967,3.9426666666666663,12.909666666666666,762.7719999999999
1633,prefill_and_decode,16.0,512.0,4.0,256.0,160.0,,9.261000000000001,5.118333333333333,14.379333333333335,934.5116666666667
1634,prefill_and_decode,16.0,512.0,4.0,256.0,32.0,,10.958333333333334,4.142333333333333,15.100666666666667,489.88100000000003
1635,prefill_and_decode,16.0,512.0,4.0,256.0,64.0,,7.670999999999999,4.851,12.521999999999998,548.2543333333334
1636,prefill_and_decode,16.0,512.0,4.0,256.0,96.0,,10.089333333333334,3.9820000000000007,14.071333333333335,645.29
1637,prefill_and_decode,16.0,512.0,4.0,256.0,304.0,,11.492666666666667,4.998,16.490666666666666,434.7683333333334
1638,prefill_and_decode,16.0,512.0,4.0,4096.0,128.0,,19.752,3.808666666666667,23.560666666666666,766.5010000000001
1639,prefill_and_decode,16.0,512.0,4.0,4096.0,160.0,,20.233,4.209666666666666,24.442666666666668,931.6523333333333
1640,prefill_and_decode,16.0,512.0,4.0,4096.0,32.0,,52.452999999999996,4.329999999999999,56.782999999999994,490.66966666666667
1641,prefill_and_decode,16.0,512.0,4.0,4096.0,64.0,,35.467666666666666,3.875666666666667,39.343333333333334,558.4110000000001
1642,prefill_and_decode,16.0,512.0,4.0,4096.0,96.0,,20.12666666666667,3.862,23.988666666666667,648.096
1643,prefill_and_decode,16.0,512.0,4.0,4096.0,304.0,,21.983999999999998,4.450333333333333,26.43433333333333,433.4316666666667
1644,prefill_and_decode,16.0,512.0,4.0,512.0,128.0,,10.797666666666666,4.730333333333333,15.527999999999999,765.5116666666667
1645,prefill_and_decode,16.0,512.0,4.0,512.0,160.0,,10.464,4.957999999999999,15.422,938.3870000000001
1646,prefill_and_decode,16.0,512.0,4.0,512.0,32.0,,18.054666666666666,4.838,22.892666666666667,504.02
1647,prefill_and_decode,16.0,512.0,4.0,512.0,64.0,,11.172333333333333,4.102333333333333,15.274666666666665,550.8336666666667
1648,prefill_and_decode,16.0,512.0,4.0,512.0,96.0,,10.597000000000001,5.024666666666666,15.621666666666666,650.1143333333334
1649,prefill_and_decode,16.0,512.0,4.0,512.0,304.0,,10.557,4.570666666666667,15.127666666666666,442.7726666666667
1650,prefill_and_decode,16.0,512.0,4.0,8192.0,128.0,,33.15566666666667,4.1963333333333335,37.352000000000004,767.9976666666666
1651,prefill_and_decode,16.0,512.0,4.0,8192.0,160.0,,33.516666666666666,4.022666666666667,37.53933333333333,943.1446666666667
1652,prefill_and_decode,16.0,512.0,4.0,8192.0,32.0,,91.78333333333335,4.343333333333334,96.12666666666668,490.62899999999996
1653,prefill_and_decode,16.0,512.0,4.0,8192.0,64.0,,62.583000000000006,4.316333333333334,66.89933333333335,554.5353333333334
1654,prefill_and_decode,16.0,512.0,4.0,8192.0,96.0,,33.57,4.583666666666667,38.153666666666666,638.3543333333333
1655,prefill_and_decode,16.0,512.0,4.0,8192.0,304.0,,33.59733333333333,4.584,38.18133333333333,433.3513333333333
1656,prefill_and_decode,16.0,512.0,64.0,1024.0,128.0,,65.12233333333334,5.733333333333333,70.85566666666668,765.244
1657,prefill_and_decode,16.0,512.0,64.0,1024.0,160.0,,56.369,5.386,61.755,947.5416666666666
1658,prefill_and_decode,16.0,512.0,64.0,1024.0,32.0,,267.679,11.920666666666667,279.5996666666666,492.47333333333336
