,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,first_kernel,is_3d,rows_in_group,rows_expected,rows_ok,avg_final_overlap_pct_nonzero,count_nonzero
1378,16.0,512.0,64.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1379,16.0,512.0,64.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1380,16.0,512.0,64.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1381,16.0,512.0,64.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1382,16.0,512.0,64.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1383,16.0,512.0,64.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1384,16.0,512.0,64.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1385,16.0,512.0,64.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1386,16.0,512.0,64.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,11.979683353761553,3
1387,16.0,512.0,64.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1388,16.0,512.0,64.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,85.68109235537045,4
1389,16.0,512.0,64.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,53.75052584859302,4
1390,16.0,512.0,64.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,25.099320584747453,4
1391,16.0,512.0,64.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,2.200796478725634,1
1392,16.0,512.0,64.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1393,16.0,512.0,64.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1394,16.0,512.0,64.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,16.02160510012284,3
1395,16.0,512.0,64.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1396,16.0,512.0,64.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.44563136289274763,2
1397,16.0,512.0,64.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1398,16.0,512.0,64.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,45.79824901016519,4
1399,16.0,512.0,64.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,32.90090590972067,4
1400,16.0,512.0,64.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,85.74547372285431,4
1401,16.0,512.0,64.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,75.02119278643463,4
1402,16.0,512.0,64.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,56.76787841794557,4
1403,16.0,512.0,64.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1404,16.0,512.0,8.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1405,16.0,512.0,8.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1406,16.0,512.0,8.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1407,16.0,512.0,8.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1408,16.0,512.0,8.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1409,16.0,512.0,8.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1410,16.0,512.0,8.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1411,16.0,512.0,8.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1412,16.0,512.0,8.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1413,16.0,512.0,8.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1414,16.0,512.0,8.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1415,16.0,512.0,8.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1416,16.0,512.0,8.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1417,16.0,512.0,8.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1418,16.0,512.0,8.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1419,16.0,512.0,8.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1420,16.0,512.0,8.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1421,16.0,512.0,8.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1422,16.0,512.0,8.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1423,16.0,512.0,8.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1424,16.0,512.0,8.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1425,16.0,512.0,8.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1426,16.0,512.0,8.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1427,16.0,512.0,8.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1428,16.0,512.0,8.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1429,16.0,512.0,8.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1430,16.0,512.0,8.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1431,16.0,512.0,8.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1432,16.0,512.0,8.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1433,16.0,512.0,8.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1434,16.0,512.0,8.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1435,16.0,512.0,8.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1436,16.0,512.0,8.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,17.81129772152316,3
1437,16.0,512.0,8.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1438,16.0,512.0,8.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1439,16.0,512.0,8.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1440,16.0,8192.0,128.0,1024.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.016287063060091343,4
1441,16.0,8192.0,128.0,1024.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1442,16.0,8192.0,128.0,1024.0,32.0,kernel_unified_attention_2d,False,10,10,True,0.18933865639006747,5
1443,16.0,8192.0,128.0,1024.0,64.0,kernel_unified_attention_2d,False,10,10,True,0.07045985304694272,4
1444,16.0,8192.0,128.0,1024.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.019796600667760098,4
1445,16.0,8192.0,128.0,1024.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1446,16.0,8192.0,128.0,2048.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.07381071843754587,4
1447,16.0,8192.0,128.0,2048.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.01224123820564401,4
1448,16.0,8192.0,128.0,2048.0,32.0,kernel_unified_attention_2d,False,10,10,True,0.47065948047566275,5
1449,16.0,8192.0,128.0,2048.0,64.0,kernel_unified_attention_2d,False,10,10,True,0.17011073615065345,5
1450,16.0,8192.0,128.0,2048.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.09529464661412129,4
1451,16.0,8192.0,128.0,2048.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.016863658306775046,4
1452,16.0,8192.0,128.0,256.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1453,16.0,8192.0,128.0,256.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1454,16.0,8192.0,128.0,256.0,32.0,kernel_unified_attention_2d,False,10,10,True,0.018893517671953266,3
1455,16.0,8192.0,128.0,256.0,64.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1456,16.0,8192.0,128.0,256.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1457,16.0,8192.0,128.0,256.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1458,16.0,8192.0,128.0,4096.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.19407653021576873,5
1459,16.0,8192.0,128.0,4096.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.06315428804933046,4
1460,16.0,8192.0,128.0,4096.0,32.0,kernel_unified_attention_2d,False,10,10,True,1.0090357185063172,5
1461,16.0,8192.0,128.0,4096.0,64.0,kernel_unified_attention_2d,False,10,10,True,0.44074438356641676,5
1462,16.0,8192.0,128.0,4096.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.22465049348426155,5
1463,16.0,8192.0,128.0,4096.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.12806291022743577,4
1464,16.0,8192.0,128.0,512.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1465,16.0,8192.0,128.0,512.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1466,16.0,8192.0,128.0,512.0,32.0,kernel_unified_attention_2d,False,10,10,True,0.0916666482689985,4
1467,16.0,8192.0,128.0,512.0,64.0,kernel_unified_attention_2d,False,10,10,True,0.006476087938204203,3
1468,16.0,8192.0,128.0,512.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1469,16.0,8192.0,128.0,512.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.0,0
1470,16.0,8192.0,128.0,8192.0,128.0,kernel_unified_attention_2d,False,10,10,True,0.4857320912031186,5
1471,16.0,8192.0,128.0,8192.0,160.0,kernel_unified_attention_2d,False,10,10,True,0.14801850533935093,5
1472,16.0,8192.0,128.0,8192.0,32.0,kernel_unified_attention_2d,False,10,10,True,2.087461959928157,5
1473,16.0,8192.0,128.0,8192.0,64.0,kernel_unified_attention_2d,False,10,10,True,0.9887538708923339,5
1474,16.0,8192.0,128.0,8192.0,96.0,kernel_unified_attention_2d,False,10,10,True,0.5345012848908983,5
1475,16.0,8192.0,128.0,8192.0,304.0,kernel_unified_attention_2d,False,10,10,True,0.3414873537556978,4
1476,16.0,8192.0,16.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1477,16.0,8192.0,16.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1478,16.0,8192.0,16.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1479,16.0,8192.0,16.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1480,16.0,8192.0,16.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1481,16.0,8192.0,16.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1482,16.0,8192.0,16.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1483,16.0,8192.0,16.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1484,16.0,8192.0,16.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1485,16.0,8192.0,16.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1486,16.0,8192.0,16.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1487,16.0,8192.0,16.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1488,16.0,8192.0,16.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1489,16.0,8192.0,16.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1490,16.0,8192.0,16.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1491,16.0,8192.0,16.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1492,16.0,8192.0,16.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1493,16.0,8192.0,16.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1494,16.0,8192.0,16.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1495,16.0,8192.0,16.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1496,16.0,8192.0,16.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,19.77096283629999,3
1497,16.0,8192.0,16.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1498,16.0,8192.0,16.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1499,16.0,8192.0,16.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1500,16.0,8192.0,16.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1501,16.0,8192.0,16.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1502,16.0,8192.0,16.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1503,16.0,8192.0,16.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1504,16.0,8192.0,16.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1505,16.0,8192.0,16.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1506,16.0,8192.0,16.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1507,16.0,8192.0,16.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1508,16.0,8192.0,16.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,44.42854623020752,5
1509,16.0,8192.0,16.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,15.859128215857476,3
1510,16.0,8192.0,16.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1511,16.0,8192.0,16.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1512,16.0,8192.0,1.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1513,16.0,8192.0,1.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1514,16.0,8192.0,1.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1515,16.0,8192.0,1.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1516,16.0,8192.0,1.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1517,16.0,8192.0,1.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1518,16.0,8192.0,1.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1519,16.0,8192.0,1.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1520,16.0,8192.0,1.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1521,16.0,8192.0,1.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1522,16.0,8192.0,1.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1523,16.0,8192.0,1.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1524,16.0,8192.0,1.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1525,16.0,8192.0,1.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1526,16.0,8192.0,1.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1527,16.0,8192.0,1.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1528,16.0,8192.0,1.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1529,16.0,8192.0,1.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1530,16.0,8192.0,1.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1531,16.0,8192.0,1.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1532,16.0,8192.0,1.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1533,16.0,8192.0,1.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1534,16.0,8192.0,1.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1535,16.0,8192.0,1.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1536,16.0,8192.0,1.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1537,16.0,8192.0,1.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1538,16.0,8192.0,1.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1539,16.0,8192.0,1.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1540,16.0,8192.0,1.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1541,16.0,8192.0,1.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1542,16.0,8192.0,1.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1543,16.0,8192.0,1.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1544,16.0,8192.0,1.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1545,16.0,8192.0,1.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1546,16.0,8192.0,1.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1547,16.0,8192.0,1.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1548,16.0,8192.0,2.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1549,16.0,8192.0,2.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1550,16.0,8192.0,2.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1551,16.0,8192.0,2.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1552,16.0,8192.0,2.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1553,16.0,8192.0,2.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1554,16.0,8192.0,2.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1555,16.0,8192.0,2.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1556,16.0,8192.0,2.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1557,16.0,8192.0,2.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1558,16.0,8192.0,2.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1559,16.0,8192.0,2.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1560,16.0,8192.0,2.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1561,16.0,8192.0,2.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1562,16.0,8192.0,2.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1563,16.0,8192.0,2.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1564,16.0,8192.0,2.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1565,16.0,8192.0,2.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1566,16.0,8192.0,2.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1567,16.0,8192.0,2.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1568,16.0,8192.0,2.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1569,16.0,8192.0,2.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1570,16.0,8192.0,2.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1571,16.0,8192.0,2.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1572,16.0,8192.0,2.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1573,16.0,8192.0,2.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1574,16.0,8192.0,2.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1575,16.0,8192.0,2.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1576,16.0,8192.0,2.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1577,16.0,8192.0,2.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1578,16.0,8192.0,2.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1579,16.0,8192.0,2.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1580,16.0,8192.0,2.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1581,16.0,8192.0,2.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1582,16.0,8192.0,2.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1583,16.0,8192.0,2.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1584,16.0,8192.0,32.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1585,16.0,8192.0,32.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1586,16.0,8192.0,32.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1587,16.0,8192.0,32.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.8937850758678029,1
1588,16.0,8192.0,32.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1589,16.0,8192.0,32.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1590,16.0,8192.0,32.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1591,16.0,8192.0,32.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1592,16.0,8192.0,32.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,25.065860345370304,4
1593,16.0,8192.0,32.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1594,16.0,8192.0,32.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,1.106290672451193,1
1595,16.0,8192.0,32.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1596,16.0,8192.0,32.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1597,16.0,8192.0,32.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1598,16.0,8192.0,32.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1599,16.0,8192.0,32.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1600,16.0,8192.0,32.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1601,16.0,8192.0,32.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1602,16.0,8192.0,32.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1603,16.0,8192.0,32.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1604,16.0,8192.0,32.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,54.83283019624614,4
1605,16.0,8192.0,32.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,14.606217084843763,3
1606,16.0,8192.0,32.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1607,16.0,8192.0,32.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1608,16.0,8192.0,32.0,512.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1609,16.0,8192.0,32.0,512.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1610,16.0,8192.0,32.0,512.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1611,16.0,8192.0,32.0,512.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1612,16.0,8192.0,32.0,512.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1613,16.0,8192.0,32.0,512.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1614,16.0,8192.0,32.0,8192.0,128.0,kernel_unified_attention_3d,True,15,15,True,5.181845666736172,2
1615,16.0,8192.0,32.0,8192.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1616,16.0,8192.0,32.0,8192.0,32.0,kernel_unified_attention_3d,True,15,15,True,75.24480124223905,4
1617,16.0,8192.0,32.0,8192.0,64.0,kernel_unified_attention_3d,True,15,15,True,51.165687897516705,4
1618,16.0,8192.0,32.0,8192.0,96.0,kernel_unified_attention_3d,True,15,15,True,28.649696818379983,3
1619,16.0,8192.0,32.0,8192.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1620,16.0,8192.0,4.0,1024.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1621,16.0,8192.0,4.0,1024.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1622,16.0,8192.0,4.0,1024.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1623,16.0,8192.0,4.0,1024.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1624,16.0,8192.0,4.0,1024.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1625,16.0,8192.0,4.0,1024.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1626,16.0,8192.0,4.0,2048.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1627,16.0,8192.0,4.0,2048.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1628,16.0,8192.0,4.0,2048.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1629,16.0,8192.0,4.0,2048.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1630,16.0,8192.0,4.0,2048.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1631,16.0,8192.0,4.0,2048.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1632,16.0,8192.0,4.0,256.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1633,16.0,8192.0,4.0,256.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1634,16.0,8192.0,4.0,256.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1635,16.0,8192.0,4.0,256.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1636,16.0,8192.0,4.0,256.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1637,16.0,8192.0,4.0,256.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1638,16.0,8192.0,4.0,4096.0,128.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1639,16.0,8192.0,4.0,4096.0,160.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1640,16.0,8192.0,4.0,4096.0,32.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1641,16.0,8192.0,4.0,4096.0,64.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1642,16.0,8192.0,4.0,4096.0,96.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
1643,16.0,8192.0,4.0,4096.0,304.0,kernel_unified_attention_3d,True,15,15,True,0.0,0
