,mode,prefill_len,prefill_batch,decode_batch_size,cu_mask,baseline_mean_q1,baseline_std_q1,baseline_mean_q2,baseline_std_q2,baseline_mean_q3,baseline_std_q3,baseline_decode_mean_q1,baseline_decode_std_q1,baseline_prefill_mean_q1,baseline_prefill_std_q1,Unnamed: 0,mean_q1,std_q1,mean_q2,std_q2,mean_q3,std_q3,decode_mean_q1,decode_std_q1,prefill_mean_q1,prefill_std_q1,num_pairs,total_duration_avg,overlap_avg,total_duration_us_avg,overlap_us_avg
1322,prefill_and_decode,8192.0,4.0,16.0,96.0,,,3366.76,139.87728768996055,128.74259999999998,65.85171637702392,14.660333333333334,0.9404490062376228,3409.095,214.88139661915835,1550,,,4066.8174,157.09830363278934,26.0034,2.1548081817182703,22.358,1.1351982205764766,3842.246000000001,36.455102948695554,3,0 days 00:00:00.000069693,0 days 00:00:00.000026594,69.693,26.594
1323,prefill_and_decode,8192.0,4.0,16.0,128.0,,,3366.76,139.87728768996055,128.74259999999998,65.85171637702392,14.660333333333334,0.9404490062376228,3409.095,214.88139661915835,1551,,,4595.9242,105.45925580858244,20.864,1.524405457875298,15.021,0.1220942259076984,4368.1286666666665,19.02427000789597,3,0 days 00:00:00.000064227,0 days 00:00:00.000021342,64.22699999999999,21.342
1324,prefill_and_decode,8192.0,4.0,16.0,160.0,,,3366.76,139.87728768996055,128.74259999999998,65.85171637702392,14.660333333333334,0.9404490062376228,3409.095,214.88139661915835,1552,,,5347.019,156.3258352672388,20.134,0.9692502256899408,15.315333333333331,0.2777054794802091,4969.250666666667,41.029560737757535,3,0 days 00:00:00.000062049,0 days 00:00:00.000020420,62.049,20.42
1325,prefill_and_decode,8192.0,4.0,16.0,304.0,,,3366.76,139.87728768996055,128.74259999999998,65.85171637702392,14.660333333333334,0.9404490062376228,3409.095,214.88139661915835,1553,,,3366.76,139.87728768996055,128.74259999999998,65.85171637702392,14.660333333333334,0.9404490062376228,3409.095,214.88139661915835,3,0 days 00:00:00.000214491,0 days 00:00:00.000170510,214.491,170.51
1326,prefill_and_decode,8192.0,4.0,32.0,32.0,,,3418.053,190.0133762962491,163.60639999999998,89.40597164227901,15.689,0.4836827472631209,3409.095,214.88139661915835,1554,,,3556.6744,189.8027412863154,104.0542,24.852274004605697,72.03166666666667,0.2013289182738898,3387.565666666667,70.19196864551793,3,0 days 00:00:00.000156692,0 days 00:00:00.000115277,156.692,115.277
1327,prefill_and_decode,8192.0,4.0,32.0,64.0,,,3418.053,190.0133762962491,163.60639999999998,89.40597164227901,15.689,0.4836827472631209,3409.095,214.88139661915835,1555,,,3786.1994,168.80983386728394,49.970600000000005,8.989080114227484,37.98033333333333,0.2957944105850093,3561.0826666666667,38.90622481471743,3,0 days 00:00:00.000096688,0 days 00:00:00.000053856,96.688,53.856
1328,prefill_and_decode,8192.0,4.0,32.0,96.0,,,3418.053,190.0133762962491,163.60639999999998,89.40597164227901,15.689,0.4836827472631209,3409.095,214.88139661915835,1556,,,4046.451,136.26667709862153,36.5394,6.087667147602601,29.026333333333337,0.262831378136881,3842.246000000001,36.455102948695554,3,0 days 00:00:00.000080691,0 days 00:00:00.000039035,80.691,39.035000000000004
1329,prefill_and_decode,8192.0,4.0,32.0,128.0,,,3418.053,190.0133762962491,163.60639999999998,89.40597164227901,15.689,0.4836827472631209,3409.095,214.88139661915835,1557,,,4578.6364,74.03361254727454,25.739,2.630581494650944,21.249,0.1833030277982336,4368.1286666666665,19.02427000789597,3,0 days 00:00:00.000068476,0 days 00:00:00.000025952,68.476,25.952
1330,prefill_and_decode,8192.0,4.0,32.0,160.0,,,3418.053,190.0133762962491,163.60639999999998,89.40597164227901,15.689,0.4836827472631209,3409.095,214.88139661915835,1558,,,5341.3822,156.6499169252891,23.9026,1.4727247875961085,21.86366666666667,0.372236931715989,4969.250666666667,41.029560737757535,3,0 days 00:00:00.000066138,0 days 00:00:00.000024028,66.13799999999999,24.028000000000002
1331,prefill_and_decode,8192.0,4.0,32.0,304.0,,,3418.053,190.0133762962491,163.60639999999998,89.40597164227901,15.689,0.4836827472631209,3409.095,214.88139661915835,1559,,,3418.053,190.0133762962491,163.60639999999998,89.40597164227901,15.689,0.4836827472631209,3409.095,214.88139661915835,3,0 days 00:00:00.000263563,0 days 00:00:00.000221333,263.56300000000005,221.333
